#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
12600	0	0	0	14	0	0	65	14
13200	0	0	0	14	0	0	65	14
13800	0	0	0	14	0	0	65	14
14400	0	0	0	14	0	0	65	14
15000	0	0	0	14	0	0	65	14
15600	0	0	0	14	0	0	65	14
16200	0	0	0	14	0	0	65	14
16800	0	0	0	14	0	0	65	14
17400	0	0	0	14	0	0	65	14
18000	0	0	0	14	0	0	65	14
18600	0	0	0	14	0	0	65	14
19200	0	0	0	14	0	0	65	14
19800	0	0	0	14	0	0	65	14
20400	0	0	0	14	0	0	65	14
21000	0	0	0	14	0	0	65	14
21600	0	0	0	14	0	0	65	14
22200	0	0	0	14	0	0	65	14
22800	0	0	0	14	0	0	65	14
23400	0	0	0	14	0	0	65	14
24000	0	0	0	14	0	0	65	14
24600	0	0	0	14	0	0	65	14
25200	0	0	0	12	1	0	65	14
25800	0	0	0	12	0	0	66	12
26400	0	0	0	12	0	0	66	12
27000	0	0	0	12	0	0	66	12
27600	0	0	0	12	0	0	66	12
28200	0	0	0	12	0	0	66	12
28800	0	0	0	12	0	0	66	12
29400	0	0	0	12	0	0	66	12
30000	0	0	0	12	0	0	66	12
30600	0	0	0	12	0	0	66	12
31200	0	0	0	12	0	0	66	12
31800	0	0	0	12	0	0	66	12
32400	0	0	0	12	0	0	66	12
33000	0	0	0	12	0	0	66	12
33600	0	0	0	12	0	0	66	12
34200	0	0	0	12	0	0	66	12
34800	0	0	0	12	0	0	66	12
35400	0	0	0	12	0	0	66	12
36000	0	0	0	12	0	0	66	12
36600	0	0	0	12	0	0	66	12
37200	0	0	0	12	0	0	66	12
37800	0	0	0	12	0	0	66	12
38400	0	0	0	12	0	0	66	12
39000	0	0	0	12	0	0	66	12
39600	0	0	0	12	0	0	66	12
40200	0	0	0	12	0	0	66	12
40800	0	0	0	12	0	0	66	12
41400	0	0	0	12	0	0	66	12
42000	0	0	0	12	0	0	66	12
42600	0	0	0	12	0	0	66	12
43200	0	0	0	12	0	0	66	12
43800	0	0	0	12	0	0	66	12
44400	0	0	0	12	0	0	66	12
45000	0	0	0	12	0	0	66	12
45600	0	0	0	12	0	0	66	12
46200	0	0	0	12	0	0	66	12
46800	0	0	0	12	0	0	66	12
47400	0	0	0	12	0	0	66	12
48000	0	0	0	12	0	0	66	12
48600	0	0	0	12	0	0	66	12
49200	0	0	0	12	0	0	66	12
49800	0	0	0	12	0	0	66	12
50400	0	0	0	12	0	0	66	12
51000	0	0	0	12	0	0	66	12
51600	0	0	0	12	0	0	66	12
52200	0	0	0	12	0	0	66	12
52800	0	0	0	12	0	0	66	12
53400	0	0	0	12	0	0	66	12
54000	0	0	0	12	0	0	66	12
54600	0	0	0	12	0	0	66	12
55200	0	0	0	12	0	0	66	12
55800	0	0	0	12	0	0	66	12
56400	0	0	0	12	0	0	66	12
57000	0	0	0	12	0	0	66	12
57600	0	0	0	12	0	0	66	12
58200	0	0	0	12	0	0	66	12
58800	0	0	0	12	0	0	66	12
59400	0	0	0	12	0	0	66	12
60000	0	0	0	12	0	0	66	12
60600	0	0	0	12	0	0	66	12
61200	0	0	0	12	0	0	66	12
61800	0	0	0	12	0	0	66	12
62400	0	0	0	12	0	0	66	12
63000	0	0	0	12	0	0	66	12
63600	0	0	0	12	0	0	66	12
64200	0	0	0	12	0	0	66	12
64800	0	0	0	12	0	0	66	12
65400	0	0	0	12	0	0	66	12
66000	0	0	0	12	0	0	66	12
66600	0	0	0	12	0	0	66	12
67200	0	0	0	12	0	0	66	12
67800	0	0	0	12	0	0	66	12
68400	0	0	0	12	0	0	66	12
69000	0	0	0	12	0	0	66	12
69600	0	0	0	12	0	0	66	12
70200	0	0	0	12	0	0	66	12
70800	0	0	0	12	0	0	66	12
71400	0	0	0	12	0	0	66	12
72000	0	0	0	12	0	0	66	12
72600	0	0	0	12	0	0	66	12
73200	0	0	0	12	0	0	66	12
73800	0	0	0	12	0	0	66	12
74400	0	0	0	12	0	0	66	12
75000	0	0	0	12	0	0	66	12
75600	0	0	0	12	0	0	66	12
76200	0	0	0	12	0	0	66	12
76800	0	0	0	12	0	0	66	12
77400	0	0	0	12	0	0	66	12
78000	0	0	0	12	0	0	66	12
78600	0	0	0	12	0	0	66	12
79200	0	0	0	12	0	0	66	12
79800	0	0	0	12	0	0	66	12
80400	0	0	0	12	0	0	66	12
81000	0	0	0	12	0	0	66	12
81600	0	0	0	12	0	0	66	12
82200	0	0	0	12	0	0	66	12
82800	0	0	0	12	0	0	66	12
83400	0	0	0	12	0	0	66	12
84000	0	0	0	12	0	0	66	12
84600	0	0	0	12	0	0	66	12
85200	0	0	0	12	0	0	66	12
85800	0	0	0	12	0	0	66	12
86400	0	0	0	12	0	0	66	12


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	136	0	0	0	0	0	0	136
1	25	62	32	11	3	0	0	136
2	7	64	22	19	12	0	0	136
3	6	54	15	15	22	1	0	136
4	6	49	9	16	27	1	0	136
5	10	40	6	14	32	1	0	136
6	10	34	3	15	35	2	0	136
7	7	29	7	17	36	2	0	136
8	4	27	9	18	36	3	0	136
9	3	25	8	14	40	3	0	136
10	2	24	5	15	42	3	0	136
11	1	22	6	15	42	4	0	136
12	0	22	2	16	44	4	0	136
13	4	19	3	16	43	4	0	136
14	2	20	1	15	45	4	0	136
15	6	14	6	16	43	4	0	136
16	1	13	9	11	47	4	0	136
17	2	12	4	12	49	4	0	136
18	4	11	4	13	48	4	0	136
19	2	10	3	9	52	4	0	136
20	1	10	4	9	52	4	0	136
21	2	8	2	8	54	4	0	136
22	1	9	0	8	54	5	0	136
23	1	8	1	8	53	6	0	136
24	2	6	2	8	53	6	0	136
25	0	6	3	9	53	6	0	136
26	0	6	1	9	54	6	0	136
27	1	4	1	10	54	6	0	136
28	2	3	0	11	54	6	0	136
29	1	6	0	11	53	6	0	136
30	1	8	0	11	51	7	0	136
31	1	6	2	11	51	7	0	136
32	0	5	0	9	54	7	0	136
33	2	3	0	9	54	7	0	136
34	3	6	0	9	51	8	0	136
35	1	7	1	9	50	9	0	136
36	1	7	1	9	50	9	0	136
37	0	6	3	9	49	10	0	136
38	1	4	2	11	49	10	0	136
39	0	5	1	12	49	10	0	136
40	0	4	2	12	49	10	0	136
41	1	3	2	12	48	11	0	136
42	2	4	1	13	47	11	0	136
43	2	5	2	13	46	11	0	136
44	0	6	1	11	48	11	0	136
45	1	4	2	11	47	12	0	136
46	3	4	1	12	46	12	0	136
47	1	7	2	12	45	12	0	136
48	3	6	2	13	44	12	0	136
49	2	6	2	10	46	12	0	136
50	1	7	1	11	46	12	0	136
51	0	8	1	11	46	12	0	136
52	1	7	0	12	46	12	0	136
53	3	4	1	12	46	12	0	136
54	1	5	1	11	47	12	0	136
55	2	4	2	12	46	12	0	136
56	1	4	2	13	46	12	0	136
57	0	5	0	13	47	12	0	136
58	0	5	0	13	47	12	0	136
59	1	4	0	13	46	13	0	136
60	1	3	1	13	45	14	0	136
70	2	5	2	15	42	14	0	136
80	1	5	1	15	41	16	0	136
90	1	3	0	12	43	17	0	136
100	0	7	1	12	39	19	0	136
110	0	4	4	14	36	21	0	136
120	1	4	0	13	36	23	0	136
130	0	2	0	12	37	23	1	134
140	0	1	3	12	35	24	1	134
150	2	2	0	10	36	24	1	134
160	0	3	0	11	35	25	1	134
170	0	1	0	13	34	26	1	134
180	0	1	0	13	34	25	2	132
190	1	2	0	13	30	28	2	132
200	0	0	0	12	29	31	2	132
210	0	0	0	12	29	31	2	132
220	0	0	0	12	28	32	2	132
230	1	1	1	13	25	33	2	132
240	2	0	0	12	26	33	2	132
250	0	1	1	14	25	32	3	130
260	0	1	0	13	26	32	3	130
270	1	0	0	13	26	31	4	128
280	1	6	1	16	21	31	4	128
290	0	1	3	16	21	32	5	126
300	1	2	0	13	22	32	6	124
310	0	2	0	14	21	31	8	120
320	0	1	0	15	21	31	8	120
330	0	1	0	15	19	33	8	120
340	0	0	0	14	20	33	8	120
350	0	0	0	14	20	33	8	120
360	0	2	1	15	17	33	9	118
370	1	1	1	15	15	35	9	118
380	0	0	0	14	15	37	9	118
390	1	0	0	15	14	36	10	116
400	0	1	0	15	14	36	10	116
410	0	0	0	14	15	35	11	114
420	1	0	1	14	14	35	11	114
430	0	1	0	15	13	36	11	114
440	0	1	0	15	13	36	11	114
450	0	0	0	14	14	36	11	114
460	0	0	0	14	12	38	11	114
470	0	0	0	14	12	37	12	112
480	0	2	0	14	11	37	12	112
490	0	0	0	14	12	35	14	108
500	0	0	0	14	12	34	15	106
510	0	0	0	14	12	34	15	106
520	0	0	0	14	11	35	15	106
530	0	0	0	14	10	36	15	106
540	0	2	1	13	9	36	15	106
550	0	2	0	12	10	36	15	106
560	0	1	1	12	10	36	15	106
570	0	2	0	12	10	36	15	106
580	0	1	0	11	9	37	16	104
590	0	1	0	13	7	37	17	102
600	0	1	0	13	6	36	19	98
660	0	0	0	16	3	36	21	94
720	1	1	1	17	1	32	25	86
780	0	0	0	18	1	32	26	84
840	0	0	0	18	1	30	28	80
900	0	0	0	16	2	28	30	76
960	0	0	0	16	1	27	32	72
1020	0	0	0	14	2	25	34	68
1080	0	1	0	13	2	25	34	68
1140	0	0	0	12	2	25	35	66
1200	0	0	0	12	2	25	35	66
1260	0	0	0	12	2	24	36	64
1320	0	0	0	12	1	24	37	62
1380	0	0	0	12	1	22	39	58
1440	0	0	0	14	0	20	41	54
1500	0	0	0	12	1	19	42	52
1560	0	1	0	13	0	18	43	50
1620	0	0	0	12	0	18	44	48
1680	0	0	0	12	0	18	44	48
1740	0	0	0	12	0	16	46	44
1800	0	0	0	12	0	14	48	40
1860	0	0	0	12	0	14	48	40
1920	0	0	0	12	0	13	49	38
1980	0	0	0	12	0	13	49	38
2040	0	0	0	12	0	12	50	36
2100	0	0	0	12	0	12	50	36
2160	0	0	0	12	0	9	53	30
2220	0	0	0	12	0	9	53	30
2280	0	0	0	12	0	9	53	30
2340	0	0	0	12	0	9	53	30
2400	0	0	0	12	0	9	53	30
2460	0	0	0	12	0	9	53	30
2520	0	0	0	12	0	9	53	30
2580	0	0	0	12	0	8	54	28
2640	0	0	0	12	0	7	55	26
2700	0	0	0	12	0	6	56	24
2760	0	0	0	12	0	4	58	20
2820	0	0	0	12	0	3	59	18
2880	0	0	0	12	0	3	59	18
2940	0	0	0	12	0	3	59	18
3000	0	0	0	12	0	3	59	18
3060	0	0	0	12	0	3	59	18
3120	0	0	0	12	0	3	59	18
3180	0	0	0	12	0	3	59	18
3240	0	0	0	12	0	3	59	18
3300	0	0	0	12	0	3	59	18
3360	0	0	0	12	0	3	59	18
3420	0	0	0	12	0	2	60	16
3480	0	0	0	12	0	2	60	16
3540	0	0	0	12	0	2	60	16
3600	0	0	0	12	0	2	60	16
4200	0	0	0	12	0	0	62	12
4800	0	0	0	12	0	0	62	12
5400	0	0	0	12	0	0	62	12
6000	0	0	0	12	0	0	62	12
6600	0	0	0	12	0	0	62	12
7200	0	0	0	12	0	0	62	12
7800	0	0	0	12	0	0	62	12
8400	0	0	0	12	0	0	62	12
9000	0	0	0	12	0	0	62	12
9600	0	0	0	12	0	0	62	12
10200	0	0	0	12	0	0	62	12
10800	0	0	0	12	0	0	62	12
11400	0	0	0	12	0	0	62	12
12000	0	0	0	12	0	0	62	12
12600	0	0	0	12	0	0	62	12
13200	0	0	0	12	0	0	62	12
13800	0	0	0	10	1	0	62	12
14400	0	0	0	10	0	1	62	12
15000	0	0	0	10	0	1	62	12
15600	0	0	0	10	0	1	62	12
16200	0	0	0	10	0	1	62	12
16800	0	0	0	10	0	0	63	10
17400	0	0	0	10	0	0	63	10
18000	0	0	0	8	0	1	63	10
18600	0	0	0	8	0	1	63	10
19200	0	0	0	8	0	0	64	8
19800	0	0	0	8	0	0	64	8
20400	0	0	0	8	0	0	64	8
21000	0	0	0	8	0	0	64	8
21600	0	0	0	8	0	0	64	8
22200	0	0	0	8	0	0	64	8
22800	0	0	0	8	0	0	64	8
23400	0	0	0	8	0	0	64	8
24000	0	0	0	8	0	0	64	8
24600	0	0	0	8	0	0	64	8
25200	0	0	0	8	0	0	64	8
25800	0	0	0	8	0	0	64	8
26400	0	0	0	8	0	0	64	8
27000	0	0	0	8	0	0	64	8
27600	0	0	0	8	0	0	64	8
28200	0	0	0	8	0	0	64	8
28800	0	0	0	8	0	0	64	8
29400	0	0	0	8	0	0	64	8
30000	0	0	0	8	0	0	64	8
30600	0	0	0	8	0	0	64	8
31200	0	0	0	8	0	0	64	8
31800	0	0	0	8	0	0	64	8
32400	0	0	0	8	0	0	64	8
33000	0	0	0	8	0	0	64	8
33600	0	0	0	8	0	0	64	8
34200	0	0	0	8	0	0	64	8
34800	0	0	0	8	0	0	64	8
35400	0	0	0	8	0	0	64	8
36000	0	0	0	8	0	0	64	8
36600	0	0	0	8	0	0	64	8
37200	0	0	0	8	0	0	64	8
37800	0	0	0	8	0	0	64	8
38400	0	0	0	8	0	0	64	8
39000	0	0	0	8	0	0	64	8
39600	0	0	0	8	0	0	64	8
40200	0	0	0	8	0	0	64	8
40800	0	0	0	8	0	0	64	8
41400	0	0	0	8	0	0	64	8
42000	0	0	0	8	0	0	64	8
42600	0	0	0	8	0	0	64	8
43200	0	0	0	8	0	0	64	8
43800	0	0	0	8	0	0	64	8
44400	0	0	0	8	0	0	64	8
45000	0	0	0	8	0	0	64	8
45600	0	0	0	8	0	0	64	8
46200	0	0	0	8	0	0	64	8
46800	0	0	0	8	0	0	64	8
47400	0	0	0	8	0	0	64	8
48000	0	0	0	8	0	0	64	8
48600	0	0	0	8	0	0	64	8
49200	0	0	0	8	0	0	64	8
49800	0	0	0	8	0	0	64	8
50400	0	0	0	8	0	0	64	8
51000	0	0	0	8	0	0	64	8
51600	0	0	0	8	0	0	64	8
52200	0	0	0	8	0	0	64	8
52800	0	0	0	8	0	0	64	8
53400	0	0	0	8	0	0	64	8
54000	0	0	0	8	0	0	64	8
54600	0	0	0	8	0	0	64	8
55200	0	0	0	8	0	0	64	8
55800	0	0	0	8	0	0	64	8
56400	0	0	0	8	0	0	64	8
57000	0	0	0	8	0	0	64	8
57600	0	0	0	8	0	0	64	8
58200	0	0	0	8	0	0	64	8
58800	0	0	0	8	0	0	64	8
59400	0	0	0	8	0	0	64	8
60000	0	0	0	8	0	0	64	8
60600	0	0	0	8	0	0	64	8
61200	0	0	0	8	0	0	64	8
61800	0	0	0	8	0	0	64	8
62400	0	0	0	8	0	0	64	8
63000	0	0	0	8	0	0	64	8
63600	0	0	0	8	0	0	64	8
64200	0	0	0	8	0	0	64	8
64800	0	0	0	8	0	0	64	8
65400	0	0	0	8	0	0	64	8
66000	0	0	0	8	0	0	64	8
66600	0	0	0	8	0	0	64	8
67200	0	0	0	8	0	0	64	8
67800	0	0	0	8	0	0	64	8
68400	0	0	0	8	0	0	64	8
69000	0	0	0	8	0	0	64	8
69600	0	0	0	8	0	0	64	8
70200	0	0	0	8	0	0	64	8
70800	0	0	0	8	0	0	64	8
71400	0	0	0	8	0	0	64	8
72000	0	0	0	8	0	0	64	8
72600	0	0	0	8	0	0	64	8
73200	0	0	0	8	0	0	64	8
73800	0	0	0	8	0	0	64	8
74400	0	0	0	8	0	0	64	8
75000	0	0	0	8	0	0	64	8
75600	0	0	0	8	0	0	64	8
76200	0	0	0	8	0	0	64	8
76800	0	0	0	8	0	0	64	8
77400	0	0	0	8	0	0	64	8
78000	0	0	0	8	0	0	64	8
78600	0	0	0	8	0	0	64	8
79200	0	0	0	8	0	0	64	8
79800	0	0	0	8	0	0	64	8
80400	0	0	0	8	0	0	64	8
81000	0	0	0	8	0	0	64	8
81600	0	0	0	8	0	0	64	8
82200	0	0	0	8	0	0	64	8
82800	0	0	0	8	0	0	64	8
83400	0	0	0	8	0	0	64	8
84000	0	0	0	8	0	0	64	8
84600	0	0	0	8	0	0	64	8
85200	0	0	0	8	0	0	64	8
85800	0	0	0	8	0	0	64	8
86400	0	0	0	8	0	0	64	8


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	124	0	0	0	0	0	0	124
1	23	56	26	7	6	0	0	124
2	13	56	22	9	12	0	0	124
3	8	51	16	11	19	0	0	124
4	3	50	14	7	25	0	0	124
5	8	41	9	8	28	1	0	124
6	8	32	10	12	29	2	0	124
7	4	28	7	17	31	3	0	124
8	4	25	9	16	32	3	0	124
9	2	21	9	14	36	3	0	124
10	4	18	1	15	40	3	0	124
11	2	19	3	14	40	3	0	124
12	3	15	5	15	40	3	0	124
13	4	14	1	15	42	3	0	124
14	2	12	5	15	42	3	0	124
15	5	8	2	15	44	3	0	124
16	3	7	2	16	45	3	0	124
17	3	9	0	16	45	3	0	124
18	2	7	3	16	45	3	0	124
19	1	7	2	18	45	3	0	124
20	0	7	1	16	47	3	0	124
21	3	4	0	17	47	3	0	124
22	1	4	1	16	48	3	0	124
23	2	3	0	17	47	4	0	124
24	1	4	1	18	46	4	0	124
25	0	5	1	18	46	4	0	124
26	1	4	1	18	45	5	0	124
27	1	4	0	19	45	5	0	124
28	1	3	1	19	44	6	0	124
29	0	3	2	19	44	6	0	124
30	0	3	1	18	45	6	0	124
31	0	4	0	18	45	6	0	124
32	0	4	0	18	45	6	0	124
33	2	3	1	18	44	6	0	124
34	0	3	3	16	45	6	0	124
35	0	6	1	15	45	6	0	124
36	0	6	0	16	45	6	0	124
37	0	6	0	16	45	6	0	124
38	1	5	2	16	44	6	0	124
39	0	5	1	18	44	6	0	124
40	1	4	1	18	44	6	0	124
41	0	5	0	17	45	6	0	124
42	1	5	1	17	44	6	0	124
43	1	3	2	18	44	6	0	124
44	0	4	1	19	44	6	0	124
45	0	4	1	19	44	6	0	124
46	1	4	1	20	42	7	0	124
47	0	4	0	20	43	7	0	124
48	0	4	0	20	43	7	0	124
49	0	4	0	20	43	7	0	124
50	7	3	0	20	40	7	0	124
51	2	6	1	19	41	7	0	124
52	2	6	1	19	41	7	0	124
53	3	6	1	18	41	7	0	124
54	1	6	2	19	41	7	0	124
55	0	6	1	21	41	7	0	124
56	2	5	2	21	40	7	0	124
57	1	4	2	21	41	7	0	124
58	0	4	2	20	41	8	0	124
59	0	5	3	20	40	8	0	124
60	0	5	3	20	40	8	0	124
70	0	6	2	16	39	11	0	124
80	3	1	1	21	38	11	0	124
90	0	4	0	22	34	15	0	124
100	0	4	0	22	32	17	0	124
110	1	2	0	21	31	19	0	124
120	1	3	1	23	27	21	0	124
130	0	1	1	20	30	20	1	122
140	0	2	0	22	28	18	4	116
150	0	1	1	22	28	17	5	114
160	2	2	0	22	23	21	5	114
170	0	1	0	21	25	21	5	114
180	0	4	1	25	18	23	6	112
190	0	0	2	24	20	23	6	112
200	0	2	1	23	20	23	6	112
210	0	2	2	24	19	23	6	112
220	0	2	0	24	19	24	6	112
230	0	1	0	23	19	25	6	112
240	2	0	0	24	18	25	6	112
250	0	0	0	24	18	25	7	110
260	0	0	0	24	18	25	7	110
270	0	1	1	24	14	28	7	110
280	0	1	0	25	14	28	7	110
290	1	0	1	26	10	30	8	108
300	1	1	0	22	12	28	10	104
310	0	2	0	18	13	28	11	102
320	1	1	0	18	12	29	11	102
330	1	1	0	20	11	29	11	102
340	0	0	0	18	13	29	11	102
350	0	0	0	18	12	30	11	102
360	0	0	0	16	13	30	11	102
370	0	0	1	17	12	30	11	102
380	1	1	0	14	13	30	11	102
390	1	2	0	15	12	30	11	102
400	0	1	0	15	10	33	11	102
410	1	1	0	16	9	33	11	102
420	0	1	0	15	9	34	11	102
430	0	0	0	16	8	34	12	100
440	1	0	1	16	7	34	12	100
450	0	0	0	16	8	34	12	100
460	0	0	0	16	8	34	12	100
470	0	0	1	17	6	35	12	100
480	0	0	0	16	7	34	13	98
490	0	0	0	16	6	35	13	98
500	0	0	0	14	7	35	13	98
510	0	0	0	14	5	37	13	98
520	1	0	0	15	4	37	13	98
530	1	2	0	15	3	37	13	98
540	0	1	0	15	4	37	13	98
550	0	1	0	15	4	37	13	98
560	0	1	0	13	5	37	13	98
570	0	1	0	13	5	37	13	98
580	0	2	0	14	4	37	13	98
590	0	1	0	13	5	37	13	98
600	0	1	0	13	5	37	13	98
660	0	0	1	13	5	35	15	94
720	0	0	0	12	6	35	15	94
780	0	0	0	12	6	35	15	94
840	0	0	0	12	4	36	16	92
900	0	0	0	12	1	36	19	86
960	0	0	0	14	0	35	20	84
1020	0	0	0	14	0	31	24	76
1080	0	0	0	14	0	29	26	72
1140	0	0	0	14	0	26	29	66
1200	0	0	0	14	0	26	29	66
1260	0	0	0	14	0	24	31	62
1320	0	0	0	14	0	24	31	62
1380	0	0	0	14	0	23	32	60
1440	0	0	0	14	0	20	35	54
1500	0	0	0	14	0	18	37	50
1560	0	0	0	12	0	19	37	50
