#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
450	0	0	0	2	0	21	5	44
460	0	0	0	2	0	21	5	44
470	0	0	0	2	0	21	5	44
480	0	0	0	2	0	21	5	44
490	0	0	0	2	0	21	5	44
500	0	0	0	2	0	20	6	42
510	0	0	0	2	0	20	6	42
520	0	0	0	2	0	20	6	42
530	0	0	0	2	0	20	6	42
540	0	0	0	2	0	20	6	42
550	0	0	0	2	0	19	7	40
560	0	0	0	2	0	19	7	40
570	0	0	0	2	0	19	7	40
580	0	0	0	2	0	19	7	40
590	0	0	0	2	0	19	7	40
600	0	0	0	2	0	19	7	40
660	0	0	0	2	0	19	7	40
720	0	0	0	2	0	17	9	36
780	0	0	0	2	0	16	10	34
840	0	0	0	2	0	15	11	32
900	0	0	0	2	0	13	13	28
960	0	0	0	2	0	13	13	28
1020	0	0	0	2	0	13	13	28
1080	0	0	0	2	0	12	14	26
1140	0	0	0	2	0	12	14	26
1200	0	0	0	2	0	12	14	26
1260	0	0	0	2	0	12	14	26
1320	0	0	0	2	0	10	16	22
1380	0	0	0	2	0	10	16	22
1440	0	0	0	2	0	10	16	22
1500	0	0	0	2	0	9	17	20
1560	0	0	0	2	0	9	17	20
1620	0	0	0	2	0	8	18	18
1680	0	0	0	2	0	7	19	16
1740	0	0	0	2	0	7	19	16
1800	0	0	0	2	0	7	19	16
1860	0	0	0	2	0	6	20	14
1920	0	0	0	2	0	5	21	12
1980	0	0	0	2	0	4	22	10
2040	0	0	0	2	0	3	23	8
2100	0	0	0	2	0	3	23	8
2160	0	0	0	2	0	3	23	8
2220	0	0	0	2	0	2	24	6
2280	0	0	0	2	0	2	24	6
2340	0	0	0	2	0	1	25	4
2400	0	0	0	2	0	1	25	4
2460	0	0	0	2	0	1	25	4
2520	0	0	0	2	0	1	25	4
2580	0	0	0	2	0	1	25	4
2640	0	0	0	2	0	1	25	4
2700	0	0	0	2	0	1	25	4
2760	0	0	0	2	0	1	25	4
2820	0	0	0	2	0	1	25	4
2880	0	0	0	2	0	1	25	4
2940	0	0	0	2	0	0	26	2
3000	0	0	0	2	0	0	26	2
3060	0	0	0	2	0	0	26	2
3120	0	0	0	2	0	0	26	2
3180	0	0	0	2	0	0	26	2
3240	0	0	0	2	0	0	26	2
3300	0	0	0	2	0	0	26	2
3360	0	0	0	2	0	0	26	2
3420	0	0	0	2	0	0	26	2
3480	0	0	0	2	0	0	26	2
3540	0	0	0	2	0	0	26	2
3600	0	0	0	2	0	0	26	2
4200	0	0	0	2	0	0	26	2
4800	0	0	0	2	0	0	26	2
5400	0	0	0	2	0	0	26	2
6000	0	0	0	2	0	0	26	2
6600	0	0	0	2	0	0	26	2
7200	0	0	0	2	0	0	26	2
7800	0	0	0	2	0	0	26	2
8400	0	0	0	2	0	0	26	2
9000	0	0	0	2	0	0	26	2
9600	0	0	0	2	0	0	26	2
10200	0	0	0	2	0	0	26	2
10800	0	0	0	2	0	0	26	2
11400	0	0	0	2	0	0	26	2
12000	0	0	0	2	0	0	26	2
12600	0	0	0	2	0	0	26	2
13200	0	0	0	2	0	0	26	2
13800	0	0	0	2	0	0	26	2
14400	0	0	0	2	0	0	26	2
15000	0	0	0	2	0	0	26	2
15600	0	0	0	2	0	0	26	2
16200	0	0	0	2	0	0	26	2
16800	0	0	0	2	0	0	26	2
17400	0	0	0	2	0	0	26	2
18000	0	0	0	2	0	0	26	2
18600	0	0	0	2	0	0	26	2
19200	0	0	0	2	0	0	26	2
19800	0	0	0	2	0	0	26	2
20400	0	0	0	2	0	0	26	2
21000	0	0	0	2	0	0	26	2
21600	0	0	0	2	0	0	26	2
22200	0	0	0	2	0	0	26	2
22800	0	0	0	2	0	0	26	2
23400	0	0	0	2	0	0	26	2
24000	0	0	0	2	0	0	26	2
24600	0	0	0	2	0	0	26	2
25200	0	0	0	2	0	0	26	2
25800	0	0	0	2	0	0	26	2
26400	0	0	0	2	0	0	26	2
27000	0	0	0	2	0	0	26	2
27600	0	0	0	2	0	0	26	2
28200	0	0	0	2	0	0	26	2
28800	0	0	0	2	0	0	26	2
29400	0	0	0	2	0	0	26	2
30000	0	0	0	2	0	0	26	2
30600	0	0	0	2	0	0	26	2
31200	0	0	0	2	0	0	26	2
31800	0	0	0	2	0	0	26	2
32400	0	0	0	2	0	0	26	2
33000	0	0	0	2	0	0	26	2
33600	0	0	0	2	0	0	26	2
34200	0	0	0	2	0	0	26	2
34800	0	0	0	2	0	0	26	2
35400	0	0	0	2	0	0	26	2
36000	0	0	0	2	0	0	26	2
36600	0	0	0	2	0	0	26	2
37200	0	0	0	2	0	0	26	2
37800	0	0	0	2	0	0	26	2
38400	0	0	0	2	0	0	26	2
39000	0	0	0	2	0	0	26	2
39600	0	0	0	2	0	0	26	2
40200	0	0	0	2	0	0	26	2
40800	0	0	0	2	0	0	26	2
41400	0	0	0	2	0	0	26	2
42000	0	0	0	2	0	0	26	2
42600	0	0	0	2	0	0	26	2
43200	0	0	0	2	0	0	26	2
43800	0	0	0	2	0	0	26	2
44400	0	0	0	2	0	0	26	2
45000	0	0	0	2	0	0	26	2
45600	0	0	0	2	0	0	26	2
46200	0	0	0	2	0	0	26	2
46800	0	0	0	2	0	0	26	2
47400	0	0	0	2	0	0	26	2
48000	0	0	0	2	0	0	26	2
48600	0	0	0	2	0	0	26	2
49200	0	0	0	2	0	0	26	2
49800	0	0	0	2	0	0	26	2
50400	0	0	0	2	0	0	26	2
51000	0	0	0	2	0	0	26	2
51600	0	0	0	2	0	0	26	2
52200	0	0	0	2	0	0	26	2
52800	0	0	0	2	0	0	26	2
53400	0	0	0	2	0	0	26	2
54000	0	0	0	2	0	0	26	2
54600	0	0	0	2	0	0	26	2
55200	0	0	0	2	0	0	26	2
55800	0	0	0	2	0	0	26	2
56400	0	0	0	2	0	0	26	2
57000	0	0	0	2	0	0	26	2
57600	0	0	0	2	0	0	26	2
58200	0	0	0	2	0	0	26	2
58800	0	0	0	2	0	0	26	2
59400	0	0	0	2	0	0	26	2
60000	0	0	0	2	0	0	26	2
60600	0	0	0	2	0	0	26	2
61200	0	0	0	2	0	0	26	2
61800	0	0	0	2	0	0	26	2
62400	0	0	0	2	0	0	26	2
63000	0	0	0	2	0	0	26	2
63600	0	0	0	2	0	0	26	2
64200	0	0	0	2	0	0	26	2
64800	0	0	0	2	0	0	26	2
65400	0	0	0	2	0	0	26	2
66000	0	0	0	2	0	0	26	2
66600	0	0	0	2	0	0	26	2
67200	0	0	0	2	0	0	26	2
67800	0	0	0	2	0	0	26	2
68400	0	0	0	2	0	0	26	2
69000	0	0	0	2	0	0	26	2
69600	0	0	0	2	0	0	26	2
70200	0	0	0	2	0	0	26	2
70800	0	0	0	2	0	0	26	2
71400	0	0	0	2	0	0	26	2
72000	0	0	0	2	0	0	26	2
72600	0	0	0	2	0	0	26	2
73200	0	0	0	2	0	0	26	2
73800	0	0	0	2	0	0	26	2
74400	0	0	0	2	0	0	26	2
75000	0	0	0	2	0	0	26	2
75600	0	0	0	2	0	0	26	2
76200	0	0	0	2	0	0	26	2
76800	0	0	0	2	0	0	26	2
77400	0	0	0	2	0	0	26	2
78000	0	0	0	2	0	0	26	2
78600	0	0	0	2	0	0	26	2
79200	0	0	0	2	0	0	26	2
79800	0	0	0	2	0	0	26	2
80400	0	0	0	2	0	0	26	2
81000	0	0	0	2	0	0	26	2
81600	0	0	0	2	0	0	26	2
82200	0	0	0	2	0	0	26	2
82800	0	0	0	2	0	0	26	2
83400	0	0	0	2	0	0	26	2
84000	0	0	0	2	0	0	26	2
84600	0	0	0	2	0	0	26	2
85200	0	0	0	2	0	0	26	2
85800	0	0	0	2	0	0	26	2
86400	0	0	0	2	0	0	26	2


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	164	0	0	0	0	0	0	164
1	27	78	37	12	5	0	0	164
2	10	78	23	17	18	0	0	164
3	7	73	14	18	26	0	0	164
4	6	68	9	17	32	0	0	164
5	9	60	2	21	36	0	0	164
6	2	56	11	21	36	1	0	164
7	6	51	8	21	38	1	0	164
8	4	50	5	21	40	2	0	164
9	6	46	5	21	41	2	0	164
10	8	44	5	23	40	2	0	164
11	5	44	4	21	43	2	0	164
12	3	41	4	22	45	2	0	164
13	6	34	8	22	45	2	0	164
14	4	35	6	23	46	2	0	164
15	4	32	4	28	46	2	0	164
16	1	30	4	25	50	2	0	164
17	4	24	5	23	52	2	0	164
18	2	23	2	25	53	3	0	164
19	2	19	4	27	53	3	0	164
20	2	17	3	28	53	4	0	164
21	2	17	2	27	52	6	0	164
22	1	17	2	26	52	7	0	164
23	5	13	0	26	53	7	0	164
24	3	12	2	25	54	7	0	164
25	2	13	1	24	55	7	0	164
26	2	12	0	22	57	7	0	164
27	0	13	1	22	57	7	0	164
28	2	12	1	21	57	7	0	164
29	2	11	2	21	56	8	0	164
30	2	11	0	21	57	8	0	164
31	1	11	0	20	58	8	0	164
32	0	12	0	20	58	8	0	164
33	0	11	0	21	57	9	0	164
34	3	8	0	21	57	9	0	164
35	3	8	2	21	56	9	0	164
36	3	7	2	20	57	9	0	164
37	0	7	3	22	57	9	0	164
38	2	5	1	22	58	9	0	164
39	0	5	2	19	60	9	0	164
40	1	3	2	18	61	9	0	164
41	0	5	3	18	60	9	0	164
42	3	4	0	19	59	10	0	164
43	3	5	0	20	57	11	0	164
44	0	7	1	18	58	11	0	164
45	0	7	2	19	55	13	0	164
46	1	5	0	20	56	13	0	164
47	0	5	1	20	56	13	0	164
48	2	5	0	21	55	13	0	164
49	0	7	0	19	56	13	0	164
50	0	7	0	19	56	13	0	164
51	0	7	0	19	56	13	0	164
52	1	6	0	19	56	13	0	164
53	0	7	0	19	56	13	0	164
54	0	6	1	19	55	14	0	164
55	1	5	0	18	56	14	0	164
56	0	4	2	18	56	14	0	164
57	1	5	0	20	55	14	0	164
58	2	6	0	20	54	14	0	164
59	1	7	0	20	54	14	0	164
60	0	7	1	20	54	14	0	164
70	3	6	0	21	48	19	0	164
80	1	6	2	19	49	19	0	164
90	1	4	0	21	48	21	0	164
100	0	3	0	19	46	24	1	162
110	1	3	0	22	42	26	1	162
120	2	3	0	19	42	27	1	162
130	0	2	0	18	42	28	2	160
140	0	2	2	20	37	30	3	158
150	0	3	0	21	36	31	3	158
160	1	2	1	22	34	32	3	158
170	0	1	2	23	32	33	4	156
180	0	2	1	17	34	34	4	156
190	0	2	0	16	33	36	4	156
200	0	1	0	15	34	35	5	154
210	1	3	3	15	30	35	6	152
220	0	2	1	19	28	37	6	152
230	0	1	0	19	29	37	6	152
240	0	0	0	20	29	37	6	152
250	0	1	1	20	28	36	7	150
260	0	1	0	21	26	38	7	150
270	0	1	0	21	25	38	8	148
280	1	0	0	21	25	37	9	146
290	0	0	0	20	26	37	9	146
300	0	3	0	21	24	36	10	144
310	0	1	1	20	23	38	10	144
320	0	0	0	18	23	40	10	144
330	0	1	1	18	22	40	10	144
340	0	3	0	21	19	41	10	144
350	2	1	0	21	19	39	12	140
360	1	1	1	21	19	39	12	140
370	0	6	1	25	15	39	12	140
380	0	1	0	21	19	40	12	140
390	1	3	0	20	18	40	12	140
400	1	4	1	22	15	41	12	140
410	0	1	0	25	15	42	12	140
420	1	0	0	23	15	43	12	140
430	0	2	0	24	14	42	13	138
440	0	3	0	23	14	42	13	138
450	2	2	0	22	13	42	14	136
460	0	1	0	21	15	42	14	136
470	0	2	0	22	12	44	14	136
480	1	3	0	22	11	44	14	136
490	1	0	1	22	11	44	15	134
500	0	1	0	21	12	43	16	132
510	0	0	1	21	12	43	16	132
520	0	4	0	22	10	43	16	132
530	0	4	0	20	11	43	16	132
540	1	1	0	20	12	43	16	132
550	0	1	0	19	12	44	16	132
560	1	2	0	21	10	43	17	130
570	0	3	1	20	10	43	17	130
580	0	1	0	21	11	43	17	130
590	0	1	0	21	11	43	17	130
600	1	0	1	20	11	43	17	130
660	0	0	1	21	9	45	17	130
720	0	2	0	20	5	47	19	126
780	0	0	2	20	4	46	21	122
840	0	1	0	21	3	45	23	118
900	0	0	0	18	5	41	27	110
960	0	0	0	22	3	39	29	106
1020	0	3	0	19	2	40	29	106
1080	0	0	0	22	1	39	31	102
1140	0	0	0	22	0	38	33	98
1200	0	0	0	22	0	37	34	96
1260	0	0	0	22	0	36	35	94
1320	0	0	0	22	0	34	37	90
1380	0	0	0	22	0	31	40	84
1440	0	0	0	22	0	30	41	82
1500	0	0	0	22	0	28	43	78
1560	0	0	0	22	0	26	45	74
