#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
410	0	2	0	30	20	65	8	202
420	2	2	0	30	19	65	8	202
430	0	1	0	31	18	67	8	202
440	0	1	0	31	12	73	8	202
450	0	2	0	30	12	73	8	202
460	1	3	1	31	10	72	9	200
470	1	3	1	33	8	72	10	198
480	2	1	0	37	7	72	10	198
490	0	1	1	34	8	71	12	194
500	1	0	0	33	9	71	12	194
510	0	0	0	28	11	72	12	194
520	1	1	0	28	10	72	12	194
530	0	1	0	29	10	71	13	192
540	0	0	0	28	11	67	17	184
550	0	1	0	29	10	67	17	184
560	0	0	0	30	10	66	18	182
570	0	1	0	29	10	66	18	182
580	0	0	0	28	10	66	19	180
590	0	0	0	28	10	66	19	180
600	0	0	0	28	10	63	22	174
660	0	0	2	32	6	62	24	170
720	0	1	0	29	8	61	25	168
780	0	0	0	26	7	59	30	158
840	0	0	0	26	7	57	32	154
900	0	0	0	26	5	56	35	148
960	0	0	0	24	4	58	35	148
1020	0	0	0	24	4	55	38	142
1080	0	0	0	24	2	55	40	138
1140	0	0	0	22	3	53	42	134
1200	0	0	0	22	2	51	45	128
1260	0	0	0	22	2	49	47	124
1320	0	0	0	22	2	45	51	116
1380	0	1	0	23	1	42	54	110
1440	0	0	0	22	1	42	55	108
1500	0	0	1	23	0	41	56	106
1560	0	0	0	22	1	38	59	100
1620	0	0	0	22	0	36	62	94
1680	0	0	0	20	1	33	65	88
1740	0	0	0	20	0	32	67	84
1800	0	0	0	20	0	32	67	84
1860	0	0	0	20	0	31	68	82
1920	0	0	0	20	0	31	68	82
1980	0	0	0	20	0	30	69	80
2040	0	0	0	20	0	30	69	80
2100	0	0	0	20	0	28	71	76
2160	0	0	0	20	0	25	74	70
2220	0	0	0	20	0	24	75	68
2280	0	0	0	20	0	23	76	66
2340	0	0	0	20	0	22	77	64
2400	0	0	0	20	0	22	77	64
2460	0	0	0	20	0	22	77	64
2520	0	0	0	20	0	21	78	62
2580	0	0	0	20	0	19	80	58
2640	0	0	0	20	0	17	82	54
2700	0	0	0	20	0	16	83	52
2760	0	0	0	20	0	15	84	50
2820	0	0	0	20	0	14	85	48
2880	0	0	0	20	0	14	85	48
2940	0	0	0	20	0	13	86	46
3000	0	0	0	20	0	13	86	46
3060	0	0	0	20	0	13	86	46
3120	0	0	0	20	0	13	86	46
3180	0	0	0	20	0	11	88	42
3240	0	0	0	20	0	11	88	42
3300	0	0	0	20	0	9	90	38
3360	0	0	0	20	0	8	91	36
3420	0	0	0	20	0	8	91	36
3480	0	0	0	20	0	8	91	36
3540	0	0	0	20	0	8	91	36
3600	0	0	0	20	0	8	91	36
4200	0	0	0	20	0	5	94	30
4800	0	0	0	20	0	4	95	28
5400	0	0	0	20	0	4	95	28
6000	0	0	0	20	0	2	97	24
6600	0	0	0	18	0	3	97	24
7200	0	0	0	18	0	2	98	22
7800	0	0	0	18	0	2	98	22
8400	0	0	0	18	0	1	99	20
9000	0	0	0	18	0	1	99	20
9600	0	0	0	18	0	1	99	20
10200	0	0	0	18	0	0	100	18
10800	0	0	0	18	0	0	100	18
11400	0	0	0	18	0	0	100	18
12000	0	0	0	18	0	0	100	18
12600	0	0	0	18	0	0	100	18
13200	0	0	0	18	0	0	100	18
13800	0	0	0	18	0	0	100	18
14400	0	0	0	18	0	0	100	18
15000	0	0	0	18	0	0	100	18
15600	0	0	0	18	0	0	100	18
16200	0	0	0	18	0	0	100	18
16800	0	0	0	18	0	0	100	18
17400	0	0	0	18	0	0	100	18
18000	0	0	0	18	0	0	100	18
18600	0	0	0	18	0	0	100	18
19200	0	0	0	18	0	0	100	18
19800	0	0	0	18	0	0	100	18
20400	0	0	0	18	0	0	100	18
21000	0	0	0	18	0	0	100	18
21600	0	0	0	18	0	0	100	18
22200	0	0	0	18	0	0	100	18
22800	0	0	0	18	0	0	100	18
23400	0	0	0	18	0	0	100	18
24000	0	0	0	18	0	0	100	18
24600	0	0	0	18	0	0	100	18
25200	0	0	0	18	0	0	100	18
25800	0	0	0	18	0	0	100	18
26400	0	0	0	18	0	0	100	18
27000	0	0	0	18	0	0	100	18
27600	0	0	0	18	0	0	100	18
28200	0	0	0	18	0	0	100	18
28800	0	0	0	18	0	0	100	18
29400	0	0	0	18	0	0	100	18
30000	0	0	0	18	0	0	100	18
30600	0	0	0	18	0	0	100	18
31200	0	0	0	18	0	0	100	18
31800	0	0	0	18	0	0	100	18
32400	0	0	0	18	0	0	100	18
33000	0	0	0	18	0	0	100	18
33600	0	0	0	18	0	0	100	18
34200	0	0	0	18	0	0	100	18
34800	0	0	0	18	0	0	100	18
35400	0	0	0	18	0	0	100	18
36000	0	0	0	18	0	0	100	18
36600	0	0	0	18	0	0	100	18
37200	0	0	0	18	0	0	100	18
37800	0	0	0	18	0	0	100	18
38400	0	0	0	18	0	0	100	18
39000	0	0	0	18	0	0	100	18
39600	0	0	0	18	0	0	100	18
40200	0	0	0	18	0	0	100	18
40800	0	0	0	18	0	0	100	18
41400	0	0	0	18	0	0	100	18
42000	0	0	0	18	0	0	100	18
42600	0	0	0	18	0	0	100	18
43200	0	0	0	18	0	0	100	18
43800	0	0	0	18	0	0	100	18
44400	0	0	0	18	0	0	100	18
45000	0	0	0	18	0	0	100	18
45600	0	0	0	18	0	0	100	18
46200	0	0	0	18	0	0	100	18
46800	0	0	0	18	0	0	100	18
47400	0	0	0	18	0	0	100	18
48000	0	0	0	18	0	0	100	18
48600	0	0	0	18	0	0	100	18
49200	0	0	0	18	0	0	100	18
49800	0	0	0	18	0	0	100	18
50400	0	0	0	18	0	0	100	18
51000	0	0	0	18	0	0	100	18
51600	0	0	0	18	0	0	100	18
52200	0	0	0	18	0	0	100	18
52800	0	0	0	18	0	0	100	18
53400	0	0	0	18	0	0	100	18
54000	0	0	0	18	0	0	100	18
54600	0	0	0	18	0	0	100	18
55200	0	0	0	18	0	0	100	18
55800	0	0	0	18	0	0	100	18
56400	0	0	0	18	0	0	100	18
57000	0	0	0	18	0	0	100	18
57600	0	0	0	18	0	0	100	18
58200	0	0	0	18	0	0	100	18
58800	0	0	0	18	0	0	100	18
59400	0	0	0	18	0	0	100	18
60000	0	0	0	18	0	0	100	18
60600	0	0	0	18	0	0	100	18
61200	0	0	0	18	0	0	100	18
61800	0	0	0	18	0	0	100	18
62400	0	0	0	18	0	0	100	18
63000	0	0	0	18	0	0	100	18
63600	0	0	0	18	0	0	100	18
64200	0	0	0	18	0	0	100	18
64800	0	0	0	18	0	0	100	18
65400	0	0	0	18	0	0	100	18
66000	0	0	0	18	0	0	100	18
66600	0	0	0	18	0	0	100	18
67200	0	0	0	18	0	0	100	18
67800	0	0	0	18	0	0	100	18
68400	0	0	0	18	0	0	100	18
69000	0	0	0	18	0	0	100	18
69600	0	0	0	18	0	0	100	18
70200	0	0	0	18	0	0	100	18
70800	0	0	0	18	0	0	100	18
71400	0	0	0	18	0	0	100	18
72000	0	0	0	18	0	0	100	18
72600	0	0	0	18	0	0	100	18
73200	0	0	0	18	0	0	100	18
73800	0	0	0	18	0	0	100	18
74400	0	0	0	18	0	0	100	18
75000	0	0	0	18	0	0	100	18
75600	0	0	0	18	0	0	100	18
76200	0	0	0	18	0	0	100	18
76800	0	0	0	18	0	0	100	18
77400	0	0	0	18	0	0	100	18
78000	0	0	0	18	0	0	100	18
78600	0	0	0	18	0	0	100	18
79200	0	0	0	18	0	0	100	18
79800	0	0	0	18	0	0	100	18
80400	0	0	0	18	0	0	100	18
81000	0	0	0	18	0	0	100	18
81600	0	0	0	18	0	0	100	18
82200	0	0	0	18	0	0	100	18
82800	0	0	0	18	0	0	100	18
83400	0	0	0	18	0	0	100	18
84000	0	0	0	18	0	0	100	18
84600	0	0	0	18	0	0	100	18
85200	0	0	0	18	0	0	100	18
85800	0	0	0	18	0	0	100	18
86400	0	0	0	18	0	0	100	18


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	188	0	0	0	0	0	0	188
1	29	92	44	13	5	0	0	188
2	17	84	32	11	22	0	0	188
3	11	79	16	20	31	0	0	188
4	8	77	7	22	37	0	0	188
5	6	69	8	23	41	0	0	188
6	8	60	10	22	44	0	0	188
7	7	57	8	18	49	0	0	188
8	9	49	10	16	51	1	0	188
9	10	42	5	17	56	1	0	188
10	10	37	7	16	58	1	0	188
11	4	36	8	20	59	1	0	188
12	5	33	5	21	61	1	0	188
13	7	27	5	21	62	2	0	188
14	4	27	3	22	63	3	0	188
15	1	25	6	20	65	3	0	188
16	2	25	6	21	63	4	0	188
17	3	20	4	19	66	5	0	188
18	1	20	4	21	66	5	0	188
19	4	17	1	22	67	5	0	188
20	0	20	2	22	67	5	0	188
21	1	18	0	23	68	5	0	188
22	2	15	1	22	69	5	0	188
23	1	15	2	22	68	6	0	188
24	4	15	3	24	64	7	0	188
25	5	11	4	26	64	7	0	188
26	5	12	2	29	63	7	0	188
27	5	13	1	29	63	7	0	188
28	2	12	4	30	63	7	0	188
29	2	11	3	26	66	7	0	188
30	4	12	3	25	65	7	0	188
31	3	14	2	23	66	7	0	188
32	2	14	3	23	66	7	0	188
33	1	16	1	26	65	7	0	188
34	5	17	1	25	63	7	0	188
35	3	15	5	27	62	7	0	188
36	4	11	4	29	63	7	0	188
37	2	12	0	28	66	7	0	188
38	2	10	3	27	65	8	0	188
39	0	10	2	28	65	9	0	188
40	0	11	2	27	65	9	0	188
41	1	10	1	30	63	10	0	188
42	1	11	1	31	62	10	0	188
43	1	9	3	31	62	10	0	188
44	0	7	2	33	63	10	0	188
45	1	6	0	31	65	10	0	188
46	1	5	0	30	65	11	0	188
47	1	4	2	29	65	11	0	188
48	0	5	1	30	65	11	0	188
49	2	5	0	29	65	11	0	188
50	2	5	0	29	65	11	0	188
51	1	5	0	30	65	11	0	188
52	2	6	2	30	63	11	0	188
53	2	5	3	28	63	11	1	186
54	3	6	2	29	62	11	1	186
55	1	8	0	29	63	11	1	186
56	1	8	0	29	63	11	1	186
57	1	8	0	29	63	11	1	186
58	1	7	1	29	63	11	1	186
59	1	5	2	28	63	12	1	186
60	2	4	2	30	62	12	1	186
70	1	2	0	27	66	12	1	186
80	0	4	1	25	65	13	1	186
90	1	2	2	25	61	17	1	186
100	0	3	0	25	59	20	1	186
110	0	8	5	29	52	20	1	186
120	1	4	2	27	54	22	1	186
130	1	2	0	27	53	24	2	184
140	3	1	3	29	48	25	3	182
150	0	2	0	28	49	27	3	182
160	2	1	1	28	48	27	3	182
170	1	3	2	26	45	30	3	182
180	0	1	1	28	42	34	3	182
190	0	1	1	26	41	35	4	180
200	0	3	0	29	35	39	4	180
210	0	3	1	30	29	44	4	180
220	0	1	2	29	29	44	5	178
230	0	3	0	29	27	46	5	178
240	0	2	0	32	26	46	5	178
250	2	3	0	29	24	47	6	176
260	0	3	0	27	24	47	8	172
270	0	4	0	28	22	48	8	172
280	0	4	0	26	21	49	9	170
290	0	0	1	27	22	49	9	170
300	0	1	1	26	21	48	11	166
310	2	0	0	28	20	48	11	166
320	0	1	0	29	17	51	11	166
330	0	0	0	28	18	51	11	166
340	0	0	0	26	19	51	11	166
350	1	0	1	26	18	50	12	164
360	0	0	0	26	18	51	12	164
370	0	0	1	27	16	52	12	164
380	0	0	0	26	17	52	12	164
390	0	0	0	26	17	52	12	164
400	0	0	0	26	17	50	14	160
410	0	1	0	27	16	49	15	158
420	1	2	0	25	16	48	16	156
430	1	3	0	24	15	49	16	156
440	0	0	1	25	16	49	16	156
450	1	1	0	24	15	50	16	156
460	2	1	0	25	14	50	16	156
470	0	2	1	27	13	49	17	154
480	0	0	0	24	15	50	17	154
490	0	0	0	24	15	50	17	154
500	0	1	0	23	15	48	19	150
510	0	0	0	24	15	47	20	148
520	0	1	0	25	14	47	20	148
530	1	0	0	25	13	48	20	148
540	0	2	0	26	12	47	21	146
550	0	0	1	25	11	48	22	144
560	0	0	0	24	12	48	22	144
570	0	0	0	24	12	47	23	142
580	0	2	0	24	11	46	24	140
590	1	0	0	25	11	45	25	138
600	0	0	0	24	10	47	25	138
660	0	0	0	24	9	47	26	136
720	0	0	0	22	6	47	30	128
780	0	0	1	23	4	46	32	124
840	0	0	0	20	6	42	36	116
900	0	1	0	21	4	41	38	112
960	0	1	0	21	3	39	41	106
1020	0	0	0	20	2	39	43	102
1080	0	0	0	20	2	39	43	102
1140	0	0	0	20	1	38	45	98
1200	0	0	0	20	0	37	47	94
1260	0	0	0	20	0	31	53	82
1320	0	0	0	20	0	29	55	78
1380	0	0	0	20	0	28	56	76
1440	0	0	0	20	0	26	58	72
1500	0	0	0	20	0	25	59	70
1560	0	0	0	20	0	23	61	66
1620	0	0	0	20	0	21	63	62
1680	0	0	0	20	0	19	65	58
1740	0	0	0	20	0	17	67	54
1800	0	0	0	20	0	16	68	52
1860	0	0	0	20	0	16	68	52
1920	0	0	0	20	0	15	69	50
1980	0	0	0	20	0	14	70	48
2040	0	0	0	20	0	12	72	44
2100	0	0	0	18	0	11	74	40
2160	0	0	0	18	0	10	75	38
2220	0	0	0	18	0	9	76	36
2280	0	0	0	18	0	9	76	36
2340	0	0	0	18	0	9	76	36
2400	0	0	0	18	0	9	76	36
2460	0	0	0	18	0	9	76	36
2520	0	0	0	18	0	9	76	36
2580	0	0	0	18	0	8	77	34
2640	0	0	0	18	0	8	77	34
2700	0	0	0	18	0	8	77	34
2760	0	0	0	18	0	8	77	34
2820	0	0	0	18	0	7	78	32
2880	0	0	0	18	0	6	79	30
2940	0	0	0	18	0	5	80	28
3000	0	0	0	18	0	5	80	28
3060	0	0	0	18	0	5	80	28
3120	0	0	0	18	0	5	80	28
3180	0	0	0	18	0	4	81	26
3240	0	0	0	18	0	4	81	26
3300	0	0	0	18	0	4	81	26
3360	0	0	0	18	0	3	82	24
3420	0	0	0	18	0	3	82	24
3480	0	0	0	18	0	3	82	24
3540	0	0	0	18	0	3	82	24
3600	0	0	0	18	0	3	82	24
4200	0	0	0	18	0	3	82	24
4800	0	0	0	18	0	2	83	22
5400	0	0	0	18	0	2	83	22
6000	0	0	0	18	0	2	83	22
6600	0	0	0	18	0	1	84	20
7200	0	0	0	18	0	1	84	20
7800	0	0	0	18	0	0	85	18
8400	0	0	0	18	0	0	85	18
9000	0	0	0	18	0	0	85	18
9600	0	0	0	18	0	0	85	18
10200	0	0	0	18	0	0	85	18
10800	0	0	0	18	0	0	85	18
11400	0	0	0	18	0	0	85	18
12000	0	0	0	18	0	0	85	18
12600	0	0	0	18	0	0	85	18
13200	0	0	0	18	0	0	85	18
13800	0	0	0	16	0	1	85	18
14400	0	0	0	16	0	1	85	18
15000	0	0	0	16	0	0	86	16
15600	0	0	0	16	0	0	86	16
16200	0	0	0	16	0	0	86	16
16800	0	0	0	16	0	0	86	16
17400	0	0	0	16	0	0	86	16
18000	0	0	0	16	0	0	86	16
18600	0	0	0	16	0	0	86	16
19200	0	0	0	16	0	0	86	16
19800	0	0	0	16	0	0	86	16
20400	0	0	0	16	0	0	86	16
21000	0	0	0	16	0	0	86	16
21600	0	0	0	16	0	0	86	16
22200	0	0	0	16	0	0	86	16
22800	0	0	0	16	0	0	86	16
23400	0	0	0	16	0	0	86	16
24000	0	0	0	16	0	0	86	16
24600	0	0	0	16	0	0	86	16
25200	0	0	0	16	0	0	86	16
25800	0	0	0	16	0	0	86	16
26400	0	0	0	16	0	0	86	16
27000	0	0	0	16	0	0	86	16
27600	0	0	0	16	0	0	86	16
28200	0	0	0	16	0	0	86	16
28800	0	0	0	16	0	0	86	16
29400	0	0	0	16	0	0	86	16
30000	0	0	0	16	0	0	86	16
30600	0	0	0	16	0	0	86	16
31200	0	0	0	16	0	0	86	16
31800	0	0	0	16	0	0	86	16
32400	0	0	0	16	0	0	86	16
33000	0	0	0	16	0	0	86	16
33600	0	0	0	16	0	0	86	16
34200	0	0	0	16	0	0	86	16
34800	0	0	0	16	0	0	86	16
35400	0	0	0	16	0	0	86	16
36000	0	0	0	16	0	0	86	16
36600	0	0	0	16	0	0	86	16
37200	0	0	0	16	0	0	86	16
37800	0	0	0	16	0	0	86	16
38400	0	0	0	16	0	0	86	16
39000	0	0	0	16	0	0	86	16
39600	0	0	0	16	0	0	86	16
40200	0	0	0	16	0	0	86	16
40800	0	0	0	16	0	0	86	16
41400	0	0	0	16	0	0	86	16
42000	0	0	0	16	0	0	86	16
42600	0	0	0	16	0	0	86	16
43200	0	0	0	16	0	0	86	16
43800	0	0	0	16	0	0	86	16
44400	0	0	0	16	0	0	86	16
45000	0	0	0	16	0	0	86	16
45600	0	0	0	16	0	0	86	16
46200	0	0	0	16	0	0	86	16
46800	0	0	0	16	0	0	86	16
47400	0	0	0	16	0	0	86	16
48000	0	0	0	16	0	0	86	16
48600	0	0	0	16	0	0	86	16
49200	0	0	0	16	0	0	86	16
49800	0	0	0	16	0	0	86	16
50400	0	0	0	16	0	0	86	16
51000	0	0	0	16	0	0	86	16
51600	0	0	0	16	0	0	86	16
52200	0	0	0	16	0	0	86	16
52800	0	0	0	16	0	0	86	16
53400	0	0	0	16	0	0	86	16
54000	0	0	0	16	0	0	86	16
54600	0	0	0	16	0	0	86	16
55200	0	0	0	16	0	0	86	16
55800	0	0	0	16	0	0	86	16
56400	0	0	0	16	0	0	86	16
57000	0	0	0	16	0	0	86	16
57600	0	0	0	16	0	0	86	16
58200	0	0	0	16	0	0	86	16
58800	0	0	0	16	0	0	86	16
59400	0	0	0	16	0	0	86	16
60000	0	0	0	16	0	0	86	16
60600	0	0	0	16	0	0	86	16
61200	0	0	0	16	0	0	86	16
61800	0	0	0	16	0	0	86	16
62400	0	0	0	16	0	0	86	16
63000	0	0	0	16	0	0	86	16
63600	0	0	0	16	0	0	86	16
64200	0	0	0	16	0	0	86	16
64800	0	0	0	16	0	0	86	16
65400	0	0	0	16	0	0	86	16
66000	0	0	0	16	0	0	86	16
66600	0	0	0	16	0	0	86	16
67200	0	0	0	16	0	0	86	16
67800	0	0	0	16	0	0	86	16
68400	0	0	0	16	0	0	86	16
69000	0	0	0	16	0	0	86	16
69600	0	0	0	16	0	0	86	16
70200	0	0	0	16	0	0	86	16
70800	0	0	0	16	0	0	86	16
71400	0	0	0	16	0	0	86	16
72000	0	0	0	16	0	0	86	16
72600	0	0	0	16	0	0	86	16
73200	0	0	0	16	0	0	86	16
73800	0	0	0	16	0	0	86	16
74400	0	0	0	16	0	0	86	16
75000	0	0	0	16	0	0	86	16
75600	0	0	0	16	0	0	86	16
76200	0	0	0	16	0	0	86	16
76800	0	0	0	16	0	0	86	16
77400	0	0	0	16	0	0	86	16
78000	0	0	0	16	0	0	86	16
78600	0	0	0	16	0	0	86	16
79200	0	0	0	16	0	0	86	16
79800	0	0	0	16	0	0	86	16
80400	0	0	0	16	0	0	86	16
81000	0	0	0	16	0	0	86	16
81600	0	0	0	16	0	0	86	16
82200	0	0	0	16	0	0	86	16
82800	0	0	0	16	0	0	86	16
83400	0	0	0	16	0	0	86	16
84000	0	0	0	16	0	0	86	16
84600	0	0	0	16	0	0	86	16
85200	0	0	0	16	0	0	86	16
85800	0	0	0	16	0	0	86	16
86400	0	0	0	16	0	0	86	16


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	176	0	0	0	0	0	0	176
1	40	61	41	10	12	0	0	176
2	12	64	38	18	22	0	0	176
3	7	62	19	18	35	0	0	176
4	4	51	19	18	41	1	0	176
5	4	48	13	21	44	1	0	176
6	7	42	8	17	50	1	0	176
7	6	38	10	14	53	1	0	176
8	3	34	13	12	55	2	0	176
9	2	30	13	17	55	2	0	176
10	5	22	10	23	56	2	0	176
11	3	21	5	17	63	2	0	176
12	8	16	2	16	65	2	0	176
13	0	19	4	17	65	3	0	176
14	2	16	2	16	66	4	0	176
15	1	14	4	11	69	4	0	176
16	1	13	4	12	69	4	0	176
17	1	13	0	14	70	4	0	176
18	2	9	1	14	70	5	0	176
19	0	8	3	13	71	5	0	176
20	0	10	2	14	70	5	0	176
21	0	10	2	14	70	5	0	176
22	2	8	0	16	70	5	0	176
23	1	7	1	15	70	6	0	176
24	1	5	0	18	68	8	0	176
25	1	5	1	17	67	9	0	176
26	2	4	0	18	66	10	0	176
27	1	3	1	17	67	10	0	176
28	3	3	0	18	66	10	0	176
29	2	5	1	18	65	10	0	176
30	1	5	1	19	64	11	0	176
31	3	5	2	20	62	11	0	176
32	4	4	3	21	61	11	0	176
33	0	5	5	18	63	11	0	176
34	0	5	3	20	63	11	0	176
35	1	3	4	18	64	11	0	176
36	0	3	2	19	65	11	0	176
37	0	3	1	20	65	11	0	176
38	0	3	0	17	67	11	0	176
39	1	3	1	17	66	11	0	176
40	0	3	1	14	67	12	0	176
41	0	3	1	14	66	13	0	176
42	3	1	0	16	65	13	0	176
43	1	3	1	15	65	13	0	176
44	2	3	1	14	65	13	0	176
45	0	5	0	13	65	14	0	176
46	0	6	0	14	64	14	0	176
47	0	5	1	14	64	14	0	176
48	2	4	1	13	63	15	0	176
49	1	3	2	16	62	15	0	176
50	1	4	1	14	63	15	0	176
51	2	5	0	13	62	16	0	176
52	1	7	0	14	61	16	0	176
53	0	8	0	14	61	16	0	176
54	0	8	0	14	61	16	0	176
55	3	8	1	12	59	17	0	176
56	1	8	1	12	60	17	0	176
57	4	7	0	11	60	17	0	176
58	2	8	1	13	58	18	0	176
59	3	8	1	12	58	18	0	176
60	2	7	1	12	58	19	0	176
70	0	4	2	14	56	22	0	176
80	1	2	1	14	56	23	0	176
90	1	3	1	15	55	22	1	174
100	2	1	1	16	53	23	2	172
110	1	1	1	15	52	25	2	172
120	0	4	0	16	46	30	2	172
130	2	3	1	20	43	30	2	172
140	2	2	1	19	43	31	2	172
150	0	2	0	18	45	31	2	172
160	0	2	0	16	43	34	2	172
170	1	3	1	15	42	34	2	172
180	0	3	0	19	39	35	3	170
190	0	3	0	19	38	36	3	170
200	0	3	0	17	38	37	3	170
210	1	3	1	19	36	37	3	170
220	0	1	0	19	38	37	3	170
230	0	3	0	21	34	38	4	168
240	1	2	0	21	32	39	5	166
250	1	1	1	19	31	41	5	166
260	1	0	1	20	30	42	5	166
270	0	0	0	20	29	44	5	166
280	0	2	1	21	27	44	5	166
290	1	3	0	20	24	47	5	166
300	0	1	0	21	24	47	6	164
310	0	1	0	21	24	46	7	162
320	2	2	1	23	17	48	9	158
330	0	1	1	22	18	48	10	156
340	0	1	0	23	17	49	10	156
350	0	1	0	25	16	49	10	156
360	0	1	0	25	13	51	11	154
370	0	1	0	25	13	50	12	152
380	0	0	0	26	12	50	13	150
390	0	2	0	28	10	49	14	148
400	0	1	0	27	11	48	15	146
410	1	2	0	27	10	47	16	144
420	0	2	0	28	9	45	19	138
430	0	2	0	28	9	45	19	138
440	0	0	0	24	12	44	20	136
450	0	0	0	24	11	45	20	136
460	0	0	0	24	11	45	20	136
470	0	0	0	24	11	45	20	136
480	0	1	0	25	10	44	21	134
490	1	1	0	26	9	44	21	134
500	0	0	0	24	11	44	21	134
510	0	0	0	24	11	43	22	132
520	0	0	0	24	10	43	23	130
530	0	0	0	24	10	43	23	130
540	0	0	0	24	10	43	23	130
550	0	0	0	22	10	44	23	130
560	0	0	0	22	10	41	26	124
570	0	0	0	22	10	41	26	124
580	0	0	0	20	11	41	26	124
590	1	1	0	20	9	42	26	124
600	0	3	0	21	8	41	27	122
660	0	0	0	22	6	41	30	116
720	0	2	0	22	3	40	33	110
780	0	1	0	23	1	40	35	106
840	0	2	1	21	1	38	37	102
900	0	0	0	20	2	37	39	98
960	0	0	0	20	1	36	41	94
1020	0	1	1	20	0	31	46	84
1080	0	0	0	22	0	31	46	84
1140	0	0	0	22	0	28	49	78
1200	0	0	0	22	0	27	50	76
1260	0	0	0	22	0	24	53	70
1320	0	0	0	22	0	22	55	66
1380	0	0	0	22	0	20	57	62
1440	0	0	0	22	0	19	58	60
1500	0	0	0	20	1	19	58	60
1560	0	0	0	20	1	19	58	60
