#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
260	1	4	1	52	34	62	8	250
270	0	5	1	54	33	61	9	248
280	0	2	0	52	35	62	9	248
290	0	5	1	48	33	64	9	248
300	1	2	0	49	32	66	9	248
310	2	4	0	52	28	67	9	248
320	0	6	1	49	27	69	9	248
330	0	5	0	55	25	69	9	248
340	1	5	0	56	23	70	9	248
350	0	7	1	58	21	69	10	246
360	0	3	0	59	21	71	10	246
370	0	0	0	54	24	72	10	246
380	0	0	0	54	23	73	10	246
390	1	0	1	52	21	75	10	246
400	0	0	0	52	21	76	10	246
410	0	3	0	53	19	75	11	244
420	0	2	0	52	16	79	11	244
430	0	1	0	51	13	82	12	242
440	0	1	1	46	13	84	12	242
450	0	2	0	46	11	84	14	238
460	1	2	1	46	9	84	15	236
470	0	1	1	46	9	84	16	234
480	0	0	0	44	11	84	16	234
490	0	0	0	44	11	83	17	232
500	0	0	1	45	9	82	19	228
510	0	0	0	44	10	81	20	226
520	2	0	0	44	8	82	20	226
530	0	0	1	45	7	82	21	224
540	0	0	0	44	8	82	21	224
550	0	0	0	44	8	81	22	222
560	0	1	0	45	6	81	23	220
570	0	0	0	44	7	81	23	220
580	0	0	0	44	7	81	23	220
590	0	0	0	44	7	80	24	218
600	0	0	0	44	7	80	24	218
660	0	1	0	45	6	78	26	214
720	0	1	0	45	4	80	26	214
780	0	0	0	44	4	75	32	202
840	0	0	0	44	4	72	35	196
900	0	0	0	44	4	68	39	188
960	0	0	0	42	5	64	43	180
1020	0	0	0	42	4	63	45	176
1080	1	1	0	42	2	60	49	168
1140	0	0	0	42	2	60	50	166
1200	0	0	0	42	2	54	56	154
1260	0	1	0	43	0	54	57	152
1320	0	0	0	42	1	51	60	146
1380	0	0	0	42	1	45	66	134
1440	0	0	0	42	0	46	66	134
1500	0	0	0	42	0	42	70	126
1560	0	0	0	42	0	40	72	122
1620	0	0	0	42	0	39	73	120
1680	0	0	0	42	0	39	73	120
1740	0	0	0	42	0	38	74	118
1800	0	0	0	42	0	37	75	116
1860	0	0	0	42	0	37	75	116
1920	0	0	0	42	0	37	75	116
1980	0	2	0	40	0	37	75	116
2040	0	0	0	40	1	34	78	110
2100	0	0	0	40	1	33	79	108
2160	0	0	0	40	1	31	81	104
2220	0	0	0	40	0	32	81	104
2280	0	0	0	38	1	32	81	104
2340	0	0	0	38	0	33	81	104
2400	0	0	0	38	0	32	82	102
2460	0	0	0	38	0	31	83	100
2520	0	0	0	36	1	30	84	98
2580	0	0	0	36	1	28	86	94
2640	0	0	1	37	0	26	88	90
2700	0	0	0	36	0	25	90	86
2760	0	0	0	36	0	25	90	86
2820	0	0	0	36	0	24	91	84
2880	0	0	0	36	0	23	92	82
2940	0	0	0	36	0	22	93	80
3000	0	0	0	36	0	22	93	80
3060	0	0	0	36	0	20	95	76
3120	0	0	0	36	0	20	95	76
3180	0	0	0	36	0	18	97	72
3240	0	0	0	36	0	15	100	66
3300	0	0	0	36	0	15	100	66
3360	0	0	0	36	0	14	101	64
3420	0	0	0	34	1	14	101	64
3480	0	0	0	34	1	12	103	60
3540	0	0	0	34	1	12	103	60
3600	0	0	0	34	0	13	103	60
4200	0	0	0	34	0	9	107	52
4800	0	0	0	34	0	5	111	44
5400	0	0	0	32	0	1	116	34
6000	0	0	0	32	0	0	117	32
6600	0	0	0	32	0	0	117	32
7200	0	0	0	32	0	0	117	32
7800	0	0	0	32	0	0	117	32
8400	0	0	0	32	0	0	117	32
9000	0	0	0	32	0	0	117	32
9600	0	0	0	32	0	0	117	32
10200	0	0	0	32	0	0	117	32
10800	0	0	0	32	0	0	117	32
11400	0	0	0	32	0	0	117	32
12000	0	0	0	32	0	0	117	32
12600	0	0	0	32	0	0	117	32
13200	0	0	0	32	0	0	117	32
13800	0	0	0	32	0	0	117	32
14400	0	0	0	32	0	0	117	32
15000	0	0	0	32	0	0	117	32
15600	0	0	0	32	0	0	117	32
16200	0	0	0	32	0	0	117	32
16800	0	0	0	32	0	0	117	32
17400	0	0	0	32	0	0	117	32
18000	0	0	0	32	0	0	117	32
18600	0	0	0	32	0	0	117	32
19200	0	0	0	32	0	0	117	32
19800	0	0	0	32	0	0	117	32
20400	0	0	0	32	0	0	117	32
21000	0	0	0	32	0	0	117	32
21600	0	0	0	32	0	0	117	32
22200	0	0	0	32	0	0	117	32
22800	0	0	0	32	0	0	117	32
23400	0	0	0	32	0	0	117	32
24000	0	0	0	32	0	0	117	32
24600	0	0	0	32	0	0	117	32
25200	0	0	0	32	0	0	117	32
25800	0	0	0	32	0	0	117	32
26400	0	0	0	32	0	0	117	32
27000	0	0	0	32	0	0	117	32
27600	0	0	0	32	0	0	117	32
28200	0	0	0	32	0	0	117	32
28800	0	0	0	30	0	0	118	30
29400	0	0	0	30	0	0	118	30
30000	0	0	0	30	0	0	118	30
30600	0	0	0	30	0	0	118	30
31200	0	0	0	30	0	0	118	30
31800	0	0	0	30	0	0	118	30
32400	0	0	0	30	0	0	118	30
33000	0	0	0	28	0	1	118	30
33600	0	0	0	28	0	1	118	30
34200	0	0	0	28	0	1	118	30
34800	0	0	0	28	0	1	118	30
35400	0	0	0	28	0	0	119	28
36000	0	0	0	28	0	0	119	28
36600	0	0	0	28	0	0	119	28
37200	0	0	0	28	0	0	119	28
37800	0	0	0	28	0	0	119	28
38400	0	0	0	28	0	0	119	28
39000	0	0	0	28	0	0	119	28
39600	0	0	0	28	0	0	119	28
40200	0	0	0	28	0	0	119	28
40800	0	0	0	26	0	1	119	28
41400	0	0	0	26	0	1	119	28
42000	0	0	0	26	0	0	120	26
42600	0	0	0	26	0	0	120	26
43200	0	0	0	26	0	0	120	26
43800	0	0	0	26	0	0	120	26
44400	0	0	0	26	0	0	120	26
45000	0	0	0	26	0	0	120	26
45600	0	0	0	26	0	0	120	26
46200	0	0	0	26	0	0	120	26
46800	0	0	0	26	0	0	120	26
47400	0	0	0	26	0	0	120	26
48000	0	0	0	26	0	0	120	26
48600	0	0	0	26	0	0	120	26
49200	0	0	0	26	0	0	120	26
49800	0	0	0	26	0	0	120	26
50400	0	0	0	26	0	0	120	26
51000	0	0	0	26	0	0	120	26
51600	0	0	0	26	0	0	120	26
52200	0	0	0	26	0	0	120	26
52800	0	0	0	26	0	0	120	26
53400	0	0	0	26	0	0	120	26
54000	0	0	0	26	0	0	120	26
54600	0	0	0	26	0	0	120	26
55200	0	0	0	26	0	0	120	26
55800	0	0	0	26	0	0	120	26
56400	0	0	0	26	0	0	120	26
57000	0	0	0	26	0	0	120	26
57600	0	0	0	26	0	0	120	26
58200	0	0	0	26	0	0	120	26
58800	0	0	0	26	0	0	120	26
59400	0	0	0	26	0	0	120	26
60000	0	0	0	26	0	0	120	26
60600	0	0	0	26	0	0	120	26
61200	0	0	0	26	0	0	120	26
61800	0	0	0	26	0	0	120	26
62400	0	0	0	26	0	0	120	26
63000	0	0	0	26	0	0	120	26
63600	0	0	0	26	0	0	120	26
64200	0	0	0	26	0	0	120	26
64800	0	0	0	26	0	0	120	26
65400	0	0	0	26	0	0	120	26
66000	0	0	0	26	0	0	120	26
66600	0	0	0	26	0	0	120	26
67200	0	0	0	26	0	0	120	26
67800	0	0	0	26	0	0	120	26
68400	0	0	0	26	0	0	120	26
69000	0	0	0	26	0	0	120	26
69600	0	0	0	26	0	0	120	26
70200	0	0	0	26	0	0	120	26
70800	0	0	0	26	0	0	120	26
71400	0	0	0	26	0	0	120	26
72000	0	0	0	26	0	0	120	26
72600	0	0	0	26	0	0	120	26
73200	0	0	0	26	0	0	120	26
73800	0	0	0	26	0	0	120	26
74400	0	0	0	26	0	0	120	26
75000	0	0	0	26	0	0	120	26
75600	0	0	0	26	0	0	120	26
76200	0	0	0	26	0	0	120	26
76800	0	0	0	26	0	0	120	26
77400	0	0	0	26	0	0	120	26
78000	0	0	0	26	0	0	120	26
78600	0	0	0	26	0	0	120	26
79200	0	0	0	26	0	0	120	26
79800	0	0	0	26	0	0	120	26
80400	0	0	0	26	0	0	120	26
81000	0	0	0	26	0	0	120	26
81600	0	0	0	26	0	0	120	26
82200	0	0	0	26	0	0	120	26
82800	0	0	0	26	0	0	120	26
83400	0	0	0	26	0	0	120	26
84000	0	0	0	26	0	0	120	26
84600	0	0	0	26	0	0	120	26
85200	0	0	0	26	0	0	120	26
85800	0	0	0	26	0	0	120	26
86400	0	0	0	26	0	0	120	26


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	230	0	0	0	0	0	0	230
1	41	108	43	26	6	0	0	230
2	15	107	39	43	13	0	0	230
3	9	98	23	54	23	0	0	230
4	12	82	23	47	33	0	0	230
5	7	82	16	51	37	0	0	230
6	8	72	13	53	42	0	0	230
7	8	68	11	55	44	0	0	230
8	10	57	14	53	48	0	0	230
9	7	46	14	53	55	0	0	230
10	3	46	8	47	63	0	0	230
11	6	40	6	50	64	0	0	230
12	6	38	4	46	68	0	0	230
13	5	37	7	43	69	0	0	230
14	3	35	8	44	70	0	0	230
15	3	34	7	42	72	0	0	230
16	6	27	6	43	74	0	0	230
17	1	28	6	43	76	0	0	230
18	4	25	3	38	79	1	0	230
19	0	27	3	38	80	1	0	230
20	2	24	3	37	81	1	0	230
21	6	20	3	37	80	2	0	230
22	1	22	6	39	78	3	0	230
23	0	23	4	39	79	3	0	230
24	5	18	1	38	81	3	0	230
25	1	20	3	38	81	3	0	230
26	4	16	5	39	79	4	0	230
27	3	11	4	38	82	5	0	230
28	0	12	2	36	85	5	0	230
29	2	11	3	34	84	6	0	230
30	3	10	0	35	84	7	0	230
31	3	11	1	35	83	7	0	230
32	4	12	0	36	82	7	0	230
33	2	13	3	36	81	7	0	230
34	1	12	5	38	80	7	0	230
35	4	7	4	39	81	7	0	230
36	2	8	3	37	83	7	0	230
37	1	7	3	37	84	7	0	230
38	1	6	3	38	84	7	0	230
39	2	2	4	38	83	9	0	230
40	1	5	2	36	84	9	0	230
41	2	3	1	34	86	9	0	230
42	0	3	2	33	87	9	0	230
43	2	3	1	34	86	9	0	230
44	3	2	1	36	85	9	0	230
45	1	5	1	35	85	9	0	230
46	4	3	2	35	84	9	0	230
47	1	3	2	36	85	9	0	230
48	1	4	2	33	86	9	0	230
49	2	6	2	34	84	9	0	230
50	3	7	2	36	82	9	0	230
51	1	11	0	36	82	9	0	230
52	2	8	2	36	82	9	0	230
53	2	7	3	34	82	10	0	230
54	1	7	4	34	82	10	0	230
55	2	5	4	35	82	10	0	230
56	0	5	4	35	83	10	0	230
57	1	3	2	34	84	11	0	230
58	1	3	3	35	81	13	0	230
59	1	2	4	33	82	13	0	230
60	0	2	4	32	81	15	0	230
70	0	2	1	35	77	18	1	228
80	1	1	1	35	73	22	1	228
90	2	5	0	35	71	22	1	228
100	0	8	2	38	63	27	1	228
110	1	4	0	37	63	30	1	228
120	1	2	1	38	59	34	1	228
130	0	4	3	37	58	33	2	226
140	1	5	1	39	53	37	2	226
150	1	4	5	40	50	38	2	226
160	0	6	0	38	51	40	2	226
170	1	7	3	41	47	40	2	226
180	1	7	1	45	46	40	2	226
190	0	4	0	48	44	43	2	226
200	1	6	0	47	42	44	2	226
210	1	1	0	46	43	45	3	224
220	1	3	0	46	42	45	3	224
230	0	3	0	47	41	46	3	224
240	1	7	3	47	36	45	5	220
250	1	2	0	47	40	44	6	218
260	0	2	3	47	39	44	6	218
270	2	0	1	47	38	46	6	218
280	0	3	0	47	36	46	8	214
290	2	4	0	50	32	46	9	212
300	1	4	0	53	30	46	10	210
310	0	1	1	52	28	50	10	210
320	0	3	0	53	25	52	10	210
330	0	1	0	51	26	52	11	208
340	1	1	0	50	24	54	11	208
350	0	3	0	51	23	53	12	206
360	1	1	1	53	20	55	12	206
370	1	2	2	53	18	56	12	206
380	0	1	0	51	20	56	13	204
390	0	1	0	51	19	57	13	204
400	0	2	0	52	17	57	14	202
410	0	0	0	52	18	57	14	202
420	0	0	0	52	17	58	14	202
430	0	2	0	52	16	57	15	200
440	0	2	0	54	14	57	16	198
450	0	0	0	52	16	57	16	198
460	0	0	0	52	16	56	17	196
470	1	1	0	52	15	56	17	196
480	0	1	0	53	13	58	17	196
490	0	1	0	53	12	59	17	196
500	0	0	0	52	13	59	17	196
510	0	0	0	52	12	60	17	196
520	0	0	0	52	11	60	18	194
530	0	0	0	52	9	62	18	194
540	0	0	0	52	9	62	18	194
550	0	2	0	52	8	62	18	194
560	0	0	2	54	7	61	19	192
570	0	1	0	55	7	59	21	188
580	0	0	0	56	7	59	21	188
590	0	0	0	56	7	57	23	184
600	0	0	0	56	7	57	23	184
660	0	0	0	56	5	57	25	180
720	0	0	0	56	3	58	26	178
780	0	0	0	56	2	57	28	174
840	0	1	0	57	1	55	30	170
900	0	0	0	56	2	52	33	164
960	0	0	0	56	1	50	36	158
1020	0	0	0	56	1	48	38	154
1080	0	0	0	56	1	43	43	144
1140	0	0	0	56	1	40	46	138
1200	0	0	0	56	1	37	49	132
1260	0	1	0	57	0	36	50	130
1320	0	0	0	56	1	35	51	128
1380	0	0	0	56	1	35	51	128
1440	0	0	0	56	1	33	53	124
1500	0	0	0	56	1	28	58	114
1560	0	0	0	56	1	24	62	106
1620	0	0	0	56	1	24	62	106
1680	0	0	0	56	1	23	63	104
1740	0	0	0	56	0	22	65	100
1800	0	0	0	56	0	22	65	100
1860	0	0	0	56	0	21	66	98
1920	0	0	0	56	0	21	66	98
1980	0	0	0	56	0	21	66	98
2040	0	0	0	56	0	21	66	98
2100	0	0	0	56	0	20	67	96
2160	0	0	0	56	0	19	68	94
2220	0	0	0	56	0	19	68	94
2280	0	0	0	56	0	19	68	94
2340	0	0	0	56	0	18	69	92
2400	0	0	0	56	0	15	72	86
2460	0	0	0	56	0	15	72	86
2520	0	0	0	56	0	15	72	86
2580	0	0	0	54	1	15	72	86
2640	0	0	0	54	1	15	72	86
2700	0	0	0	54	0	16	72	86
2760	0	0	0	54	0	16	72	86
2820	0	0	0	54	0	16	72	86
2880	0	0	0	54	0	14	74	82
2940	0	0	0	54	0	14	74	82
3000	0	0	0	54	0	13	75	80
3060	0	0	0	54	0	11	77	76
3120	0	0	0	54	0	10	78	74
3180	0	0	0	54	0	9	79	72
3240	0	0	0	54	0	9	79	72
3300	0	0	0	54	0	8	80	70
3360	0	0	0	54	0	7	81	68
3420	0	0	0	54	0	7	81	68
3480	0	0	0	54	0	7	81	68
3540	0	0	0	54	0	6	82	66
3600	0	0	0	54	0	6	82	66
4200	0	0	0	54	0	4	84	62
4800	0	0	0	54	0	1	87	56
5400	0	0	0	54	0	1	87	56
6000	0	0	0	54	0	1	87	56
6600	0	0	0	54	0	0	88	54
7200	0	0	0	54	0	0	88	54
7800	0	0	0	52	0	1	88	54
8400	0	0	0	52	0	1	88	54
9000	0	0	0	50	0	2	88	54
9600	0	0	0	50	0	2	88	54
10200	0	0	0	50	0	1	89	52
10800	0	0	0	50	0	1	89	52
11400	0	0	0	50	0	1	89	52
12000	0	0	0	50	0	0	90	50
12600	0	0	0	50	0	0	90	50
13200	0	0	0	50	0	0	90	50
13800	0	0	0	50	0	0	90	50
14400	0	0	0	50	0	0	90	50
15000	0	0	0	50	0	0	90	50
15600	0	0	0	48	0	1	90	50
16200	0	0	0	48	0	1	90	50
16800	0	0	0	48	0	1	90	50
17400	0	0	0	48	0	1	90	50
18000	0	0	0	48	0	1	90	50
18600	0	0	0	48	0	1	90	50
19200	0	0	0	48	0	0	91	48
19800	0	0	0	48	0	0	91	48
20400	0	0	0	48	0	0	91	48
21000	0	0	0	48	0	0	91	48
21600	0	0	0	48	0	0	91	48
22200	0	0	0	48	0	0	91	48
22800	0	0	0	48	0	0	91	48
23400	0	0	0	48	0	0	91	48
24000	0	0	0	48	0	0	91	48
24600	0	0	0	48	0	0	91	48
25200	0	0	0	48	0	0	91	48
25800	0	0	0	48	0	0	91	48
26400	0	0	0	48	0	0	91	48
27000	0	0	0	48	0	0	91	48
27600	0	0	0	48	0	0	91	48
28200	0	0	0	48	0	0	91	48
28800	0	0	0	48	0	0	91	48
29400	0	0	0	48	0	0	91	48
30000	0	0	0	48	0	0	91	48
30600	0	0	0	48	0	0	91	48
31200	0	0	0	48	0	0	91	48
31800	0	0	0	48	0	0	91	48
32400	0	0	0	48	0	0	91	48
33000	0	0	0	48	0	0	91	48
33600	0	0	0	48	0	0	91	48
34200	0	0	0	48	0	0	91	48
34800	0	0	0	48	0	0	91	48
35400	0	0	0	48	0	0	91	48
36000	0	0	0	48	0	0	91	48
36600	0	0	0	48	0	0	91	48
37200	0	0	0	48	0	0	91	48
37800	0	0	0	48	0	0	91	48
38400	0	0	0	48	0	0	91	48
39000	0	0	0	48	0	0	91	48
39600	0	0	0	48	0	0	91	48
40200	0	0	0	48	0	0	91	48
40800	0	0	0	48	0	0	91	48
41400	0	0	0	48	0	0	91	48
42000	0	0	0	48	0	0	91	48
42600	0	0	0	48	0	0	91	48
43200	0	0	0	48	0	0	91	48
43800	0	0	0	48	0	0	91	48
44400	0	0	0	48	0	0	91	48
45000	0	0	0	48	0	0	91	48
45600	0	0	0	48	0	0	91	48
46200	0	0	0	48	0	0	91	48
46800	0	0	0	48	0	0	91	48
47400	0	0	0	48	0	0	91	48
48000	0	0	0	48	0	0	91	48
48600	0	0	0	48	0	0	91	48
49200	0	0	0	48	0	0	91	48
49800	0	0	0	48	0	0	91	48
50400	0	0	0	48	0	0	91	48
51000	0	0	0	48	0	0	91	48
51600	0	0	0	48	0	0	91	48
52200	0	0	0	48	0	0	91	48
52800	0	0	0	48	0	0	91	48
53400	0	0	0	48	0	0	91	48
54000	0	0	0	48	0	0	91	48
54600	0	0	0	48	0	0	91	48
55200	0	0	0	48	0	0	91	48
55800	0	0	0	48	0	0	91	48
56400	0	0	0	48	0	0	91	48
57000	0	0	0	48	0	0	91	48
57600	0	0	0	48	0	0	91	48
58200	0	0	0	48	0	0	91	48
58800	0	0	0	48	0	0	91	48
59400	0	0	0	48	0	0	91	48
60000	0	0	0	48	0	0	91	48
60600	0	0	0	46	1	0	91	48
61200	0	0	0	46	1	0	91	48
61800	0	0	0	46	0	1	91	48
62400	0	0	0	46	0	0	92	46
63000	0	0	0	46	0	0	92	46
63600	0	0	0	46	0	0	92	46
64200	0	0	0	46	0	0	92	46
64800	0	0	0	46	0	0	92	46
65400	0	0	0	46	0	0	92	46
66000	0	0	0	46	0	0	92	46
66600	0	0	0	46	0	0	92	46
67200	0	0	0	46	0	0	92	46
67800	0	0	0	46	0	0	92	46
68400	0	0	0	46	0	0	92	46
69000	0	0	0	46	0	0	92	46
69600	0	0	0	46	0	0	92	46
70200	0	0	0	46	0	0	92	46
70800	0	0	0	46	0	0	92	46
71400	0	0	0	46	0	0	92	46
72000	0	0	0	46	0	0	92	46
72600	0	0	0	46	0	0	92	46
73200	0	0	0	46	0	0	92	46
73800	0	0	0	46	0	0	92	46
74400	0	0	0	46	0	0	92	46
75000	0	0	0	46	0	0	92	46
75600	0	0	0	46	0	0	92	46
76200	0	0	0	46	0	0	92	46
76800	0	0	0	46	0	0	92	46
77400	0	0	0	46	0	0	92	46
78000	0	0	0	46	0	0	92	46
78600	0	0	0	46	0	0	92	46
79200	0	0	0	46	0	0	92	46
79800	0	0	0	46	0	0	92	46
80400	0	0	0	46	0	0	92	46
81000	0	0	0	46	0	0	92	46
81600	0	0	0	46	0	0	92	46
82200	0	0	0	46	0	0	92	46
82800	0	0	0	46	0	0	92	46
83400	0	0	0	46	0	0	92	46
84000	0	0	0	46	0	0	92	46
84600	0	0	0	46	0	0	92	46
85200	0	0	0	46	0	0	92	46
85800	0	0	0	46	0	0	92	46
86400	0	0	0	46	0	0	92	46


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	270	0	0	0	0	0	0	270
1	33	122	64	35	8	0	0	270
2	14	116	50	58	16	0	0	270
3	10	104	34	72	25	0	0	270
4	6	100	21	73	35	0	0	270
5	13	85	12	68	46	0	0	270
6	11	75	18	68	49	0	0	270
7	19	61	10	66	57	0	0	270
8	9	63	11	67	60	0	0	270
9	8	56	13	63	65	0	0	270
10	9	49	9	59	72	0	0	270
11	7	43	9	51	79	1	0	270
12	6	37	15	52	79	1	0	270
13	6	34	10	50	84	1	0	270
14	5	33	5	47	89	1	0	270
15	7	27	4	44	93	1	0	270
16	5	28	3	44	94	1	0	270
17	2	29	1	42	97	1	0	270
18	3	25	6	42	96	1	0	270
19	3	24	4	41	98	1	0	270
20	4	20	4	40	99	2	0	270
21	4	18	2	36	103	2	0	270
22	2	17	3	34	105	2	0	270
23	5	14	2	33	106	2	0	270
24	4	16	2	34	105	2	0	270
25	1	18	1	36	103	4	0	270
26	5	17	1	35	102	4	0	270
27	2	19	5	34	101	4	0	270
28	4	16	4	36	101	4	0	270
29	2	17	3	34	102	5	0	270
30	2	17	0	35	103	5	0	270
31	1	16	1	34	104	5	0	270
32	2	12	2	32	106	5	0	270
33	4	14	3	33	103	5	0	270
34	4	12	2	34	104	5	0	270
35	2	10	5	35	104	5	0	270
36	1	11	3	35	105	5	0	270
37	6	5	5	36	104	5	0	270
38	2	9	4	33	106	5	0	270
39	1	9	2	30	108	6	0	270
40	1	7	1	29	110	6	0	270
41	3	5	1	29	110	6	0	270
42	2	6	0	28	110	7	0	270
43	1	8	1	28	109	6	1	268
44	3	8	1	28	107	7	1	268
45	3	7	3	29	106	7	1	268
46	0	9	3	28	107	7	1	268
47	1	10	3	28	106	7	1	268
48	2	11	2	27	106	7	1	268
49	3	13	4	28	103	7	1	268
50	8	11	2	29	102	7	1	268
51	1	13	5	31	102	7	1	268
52	2	11	3	32	101	9	1	268
53	5	7	4	32	100	10	1	268
54	7	7	4	30	100	10	1	268
55	2	11	3	30	101	10	1	268
56	1	11	3	29	99	13	1	268
57	0	13	2	31	98	13	1	268
58	3	14	0	33	96	13	1	268
59	0	13	4	33	95	14	1	268
60	0	13	0	33	97	14	1	268
70	0	10	2	32	95	17	1	268
80	1	10	4	33	88	22	1	268
90	1	7	0	32	87	26	2	266
100	1	4	1	32	83	31	2	266
110	1	2	2	31	83	32	2	266
120	1	2	1	30	81	35	2	266
130	1	4	0	31	78	36	3	264
140	3	3	1	33	75	37	3	264
150	1	5	5	35	70	39	3	264
160	3	3	2	32	68	43	4	262
170	1	4	0	33	66	46	4	262
180	3	3	3	37	59	48	5	260
190	0	1	0	35	63	49	5	260
200	0	3	0	35	60	51	5	260
210	0	2	2	36	56	54	5	260
220	1	3	0	36	54	56	5	260
230	1	6	2	37	47	60	5	260
240	0	3	3	38	48	59	6	258
250	1	5	1	39	46	60	6	258
260	0	2	3	43	43	61	7	256
270	0	4	1	41	41	64	7	256
280	1	3	0	44	38	65	8	254
290	0	6	0	44	36	66	8	254
300	0	3	0	45	37	65	9	252
310	1	1	0	44	38	65	9	252
320	1	4	1	44	34	66	10	250
330	0	1	2	43	32	70	10	250
340	0	1	0	43	33	70	10	250
350	0	2	0	44	31	71	10	250
360	0	7	1	44	25	74	10	250
370	0	4	1	45	23	77	10	250
380	0	1	1	44	25	77	10	250
390	0	3	2	43	24	77	10	250
400	0	0	0	44	26	76	11	248
410	0	0	1	41	26	76	12	246
420	1	1	0	40	24	78	12	246
430	0	3	0	41	23	78	12	246
440	0	3	1	44	19	79	13	244
450	0	1	0	43	19	80	14	242
460	0	1	0	45	17	79	16	238
470	0	0	0	44	17	80	16	238
480	0	2	1	45	15	80	16	238
490	0	1	0	45	16	80	16	238
500	0	0	0	44	17	78	18	234
510	0	2	0	44	16	78	18	234
520	1	0	0	45	15	79	18	234
530	0	1	0	45	14	80	18	234
540	0	1	1	46	12	81	18	234
550	0	0	0	44	13	82	18	234
560	0	1	1	46	11	82	18	234
570	0	2	0	46	11	80	20	230
580	0	1	1	48	10	80	20	230
590	0	0	0	48	10	80	21	228
600	0	2	1	49	8	80	21	228
660	0	0	0	50	7	79	24	222
720	0	0	0	50	6	78	26	218
780	0	0	1	49	5	77	28	214
840	0	0	0	50	3	78	29	212
900	0	0	0	48	2	75	34	202
960	0	1	0	47	1	74	36	198
1020	0	0	0	48	1	72	38	194
1080	0	0	2	46	1	70	40	190
1140	0	0	0	46	1	69	42	186
1200	0	0	0	46	1	65	46	178
1260	0	0	0	46	1	64	47	176
1320	0	0	0	46	1	62	49	172
1380	0	0	0	46	0	62	50	170
1440	0	0	0	46	0	60	52	166
1500	0	0	0	46	0	57	55	160
1560	0	0	0	46	0	54	58	154
