#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
2100	0	0	0	32	0	18	68	68
2160	0	0	0	32	0	18	68	68
2220	0	0	0	32	0	18	68	68
2280	0	0	0	32	0	14	72	60
2340	0	0	0	32	0	13	73	58
2400	0	0	0	32	0	11	75	54
2460	0	0	0	32	0	10	76	52
2520	0	0	0	32	0	9	77	50
2580	0	0	0	32	0	9	77	50
2640	0	0	0	32	0	9	77	50
2700	0	0	0	32	0	9	77	50
2760	0	0	0	32	0	8	78	48
2820	0	0	0	32	0	8	78	48
2880	0	0	0	32	0	8	78	48
2940	0	0	0	32	0	5	81	42
3000	0	0	0	32	0	4	82	40
3060	0	0	0	32	0	4	82	40
3120	0	0	0	32	0	3	83	38
3180	0	0	0	32	0	3	83	38
3240	0	0	0	32	0	2	84	36
3300	0	0	0	32	0	1	85	34
3360	0	0	0	32	0	1	85	34
3420	0	0	0	32	0	1	85	34
3480	0	0	0	32	0	1	85	34
3540	0	0	0	32	0	1	85	34
3600	0	0	0	32	0	1	85	34
4200	0	0	0	32	0	0	86	32
4800	0	0	0	32	0	0	86	32
5400	0	0	0	32	0	0	86	32
6000	0	0	0	32	0	0	86	32
6600	0	0	0	32	0	0	86	32
7200	0	0	0	30	0	1	86	32
7800	0	0	0	30	0	1	86	32
8400	0	0	0	30	0	1	86	32
9000	0	0	0	30	0	1	86	32
9600	0	0	0	30	0	0	87	30
10200	0	0	0	28	0	1	87	30
10800	0	0	0	28	0	0	88	28
11400	0	0	0	28	0	0	88	28
12000	0	0	0	28	0	0	88	28
12600	0	0	0	28	0	0	88	28
13200	0	0	0	28	0	0	88	28
13800	0	0	0	28	0	0	88	28
14400	0	0	0	28	0	0	88	28
15000	0	0	0	28	0	0	88	28
15600	0	0	0	28	0	0	88	28
16200	0	0	0	28	0	0	88	28
16800	0	0	0	28	0	0	88	28
17400	0	0	0	28	0	0	88	28
18000	0	0	0	28	0	0	88	28
18600	0	0	0	28	0	0	88	28
19200	0	0	0	28	0	0	88	28
19800	0	0	0	28	0	0	88	28
20400	0	0	0	28	0	0	88	28
21000	0	0	0	28	0	0	88	28
21600	0	0	0	28	0	0	88	28
22200	0	0	0	28	0	0	88	28
22800	0	0	0	28	0	0	88	28
23400	0	0	0	28	0	0	88	28
24000	0	0	0	28	0	0	88	28
24600	0	0	0	28	0	0	88	28
25200	0	0	0	28	0	0	88	28
25800	0	0	0	28	0	0	88	28
26400	0	0	0	28	0	0	88	28
27000	0	0	0	28	0	0	88	28
27600	0	0	0	28	0	0	88	28
28200	0	0	0	28	0	0	88	28
28800	0	0	0	28	0	0	88	28
29400	0	0	0	28	0	0	88	28
30000	0	0	0	28	0	0	88	28
30600	0	0	0	28	0	0	88	28
31200	0	0	0	28	0	0	88	28
31800	0	0	0	28	0	0	88	28
32400	0	0	0	28	0	0	88	28
33000	0	0	0	28	0	0	88	28
33600	0	0	0	28	0	0	88	28
34200	0	0	0	28	0	0	88	28
34800	0	0	0	28	0	0	88	28
35400	0	0	0	28	0	0	88	28
36000	0	0	0	28	0	0	88	28
36600	0	0	0	28	0	0	88	28
37200	0	0	0	28	0	0	88	28
37800	0	0	0	28	0	0	88	28
38400	0	0	0	28	0	0	88	28
39000	0	0	0	28	0	0	88	28
39600	0	0	0	28	0	0	88	28
40200	0	0	0	28	0	0	88	28
40800	0	0	0	28	0	0	88	28
41400	0	0	0	28	0	0	88	28
42000	0	0	0	28	0	0	88	28
42600	0	0	0	28	0	0	88	28
43200	0	0	0	28	0	0	88	28
43800	0	0	0	28	0	0	88	28
44400	0	0	0	28	0	0	88	28
45000	0	0	0	28	0	0	88	28
45600	0	0	0	28	0	0	88	28
46200	0	0	0	28	0	0	88	28
46800	0	0	0	28	0	0	88	28
47400	0	0	0	28	0	0	88	28
48000	0	0	0	28	0	0	88	28
48600	0	0	0	28	0	0	88	28
49200	0	0	0	28	0	0	88	28
49800	0	0	0	28	0	0	88	28
50400	0	0	0	28	0	0	88	28
51000	0	0	0	28	0	0	88	28
51600	0	0	0	28	0	0	88	28
52200	0	0	0	28	0	0	88	28
52800	0	0	0	28	0	0	88	28
53400	0	0	0	28	0	0	88	28
54000	0	0	0	28	0	0	88	28
54600	0	0	0	28	0	0	88	28
55200	0	0	0	28	0	0	88	28
55800	0	0	0	28	0	0	88	28
56400	0	0	0	28	0	0	88	28
57000	0	0	0	28	0	0	88	28
57600	0	0	0	28	0	0	88	28
58200	0	0	0	28	0	0	88	28
58800	0	0	0	28	0	0	88	28
59400	0	0	0	28	0	0	88	28
60000	0	0	0	28	0	0	88	28
60600	0	0	0	28	0	0	88	28
61200	0	0	0	28	0	0	88	28
61800	0	0	0	28	0	0	88	28
62400	0	0	0	28	0	0	88	28
63000	0	0	0	28	0	0	88	28
63600	0	0	0	28	0	0	88	28
64200	0	0	0	28	0	0	88	28
64800	0	0	0	28	0	0	88	28
65400	0	0	0	28	0	0	88	28
66000	0	0	0	28	0	0	88	28
66600	0	0	0	28	0	0	88	28
67200	0	0	0	28	0	0	88	28
67800	0	0	0	28	0	0	88	28
68400	0	0	0	28	0	0	88	28
69000	0	0	0	28	0	0	88	28
69600	0	0	0	28	0	0	88	28
70200	0	0	0	28	0	0	88	28
70800	0	0	0	28	0	0	88	28
71400	0	0	0	28	0	0	88	28
72000	0	0	0	28	0	0	88	28
72600	0	0	0	28	0	0	88	28
73200	0	0	0	28	0	0	88	28
73800	0	0	0	28	0	0	88	28
74400	0	0	0	28	0	0	88	28
75000	0	0	0	28	0	0	88	28
75600	0	0	0	28	0	0	88	28
76200	0	0	0	28	0	0	88	28
76800	0	0	0	28	0	0	88	28
77400	0	0	0	28	0	0	88	28
78000	0	0	0	28	0	0	88	28
78600	0	0	0	28	0	0	88	28
79200	0	0	0	28	0	0	88	28
79800	0	0	0	28	0	0	88	28
80400	0	0	0	28	0	0	88	28
81000	0	0	0	28	0	0	88	28
81600	0	0	0	28	0	0	88	28
82200	0	0	0	28	0	0	88	28
82800	0	0	0	28	0	0	88	28
83400	0	0	0	28	0	0	88	28
84000	0	0	0	28	0	0	88	28
84600	0	0	0	28	0	0	88	28
85200	0	0	0	28	0	0	88	28
85800	0	0	0	28	0	0	88	28
86400	0	0	0	28	0	0	88	28


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	192	0	0	0	0	0	0	192
1	26	82	50	28	3	0	0	192
2	7	82	33	36	17	0	0	192
3	10	72	17	53	20	0	0	192
4	12	62	15	51	25	1	0	192
5	11	52	16	51	30	1	0	192
6	7	50	12	45	38	1	0	192
7	12	38	12	40	44	1	0	192
8	7	33	13	45	46	1	0	192
9	5	31	7	35	56	1	0	192
10	6	27	4	29	62	1	0	192
11	2	28	5	31	62	1	0	192
12	3	26	3	28	65	1	0	192
13	5	18	6	27	67	1	0	192
14	2	19	1	26	71	1	0	192
15	1	17	6	26	70	1	0	192
16	1	15	5	25	71	2	0	192
17	2	13	4	25	72	2	0	192
18	2	13	1	24	74	2	0	192
19	2	16	0	26	72	2	0	192
20	6	13	0	27	70	3	0	192
21	6	10	2	28	70	3	0	192
22	2	9	2	23	74	4	0	192
23	3	9	2	22	73	5	0	192
24	1	10	2	23	73	5	0	192
25	0	11	1	20	75	5	0	192
26	1	10	1	20	75	5	0	192
27	1	10	0	21	75	5	0	192
28	1	11	1	21	74	5	0	192
29	4	9	1	20	74	5	0	192
30	1	7	3	21	75	5	0	192
31	0	9	4	21	74	5	0	192
32	1	9	2	24	72	6	0	192
33	3	8	0	21	74	6	0	192
34	2	9	4	19	73	6	0	192
35	0	6	6	22	73	6	0	192
36	4	4	2	22	74	6	0	192
37	0	6	2	24	74	6	0	192
38	0	6	2	24	74	6	0	192
39	2	5	2	23	74	6	0	192
40	2	7	4	23	71	7	0	192
41	3	5	2	24	72	7	0	192
42	0	6	1	25	73	7	0	192
43	0	5	0	23	75	7	0	192
44	0	4	1	23	75	7	0	192
45	0	4	1	23	75	7	0	192
46	3	3	1	23	74	7	0	192
47	0	6	1	23	74	7	0	192
48	5	7	1	23	70	8	0	192
49	2	9	1	24	70	8	0	192
50	0	10	2	26	69	8	0	192
51	0	8	2	26	70	8	0	192
52	1	7	0	24	72	8	0	192
53	3	6	0	25	70	9	0	192
54	1	8	0	25	70	9	0	192
55	1	7	1	25	70	9	0	192
56	1	5	1	25	69	11	0	192
57	1	4	2	29	67	11	0	192
58	2	5	2	27	67	11	0	192
59	1	4	4	25	68	11	0	192
60	0	5	2	25	69	11	0	192
70	0	4	1	21	71	12	0	192
80	1	5	2	18	66	17	0	192
90	0	2	2	18	67	18	0	192
100	0	1	3	18	64	21	0	192
110	0	3	0	13	65	23	0	192
120	0	2	0	14	64	24	0	192
130	0	3	3	18	55	29	0	192
140	1	6	1	20	53	29	0	192
150	0	5	1	20	50	33	0	192
160	1	11	0	22	45	34	0	192
170	0	5	0	21	47	36	0	192
180	1	5	1	21	40	42	0	192
190	1	3	1	25	38	42	1	190
200	3	7	0	24	36	42	1	190
210	0	4	0	26	36	44	1	190
220	0	4	2	28	34	44	1	190
230	0	1	0	21	38	46	1	190
240	0	4	2	22	34	47	1	190
250	0	0	0	20	35	50	1	190
260	0	1	1	20	31	53	1	190
270	0	4	0	22	28	54	1	190
280	0	4	1	19	26	55	3	186
290	1	2	0	19	27	55	3	186
300	0	0	1	15	29	56	3	186
310	0	0	2	16	27	57	3	186
320	1	0	1	14	28	57	3	186
330	1	0	1	14	27	58	3	186
340	0	4	0	14	26	58	3	186
350	0	1	1	18	25	58	3	186
360	0	0	0	16	27	57	4	184
370	0	2	0	16	25	58	4	184
380	0	4	0	18	21	60	4	184
390	1	3	0	18	20	61	4	184
400	0	1	5	18	19	59	6	180
410	0	0	0	16	22	59	7	178
420	0	0	0	16	20	61	7	178
430	1	1	0	16	17	63	7	178
440	0	1	0	17	17	63	7	178
450	0	3	0	19	15	63	7	178
460	0	2	0	22	14	63	7	178
470	0	1	0	21	15	62	8	176
480	0	1	0	21	15	62	8	176
490	1	1	1	21	14	62	8	176
500	0	0	0	20	15	63	8	176
510	1	0	0	21	12	64	9	174
520	0	0	0	18	11	67	9	174
530	0	0	0	18	11	66	10	172
540	0	0	0	18	11	65	11	170
550	0	0	0	18	11	64	12	168
560	0	2	0	20	9	64	12	168
570	0	1	0	19	10	64	12	168
580	2	0	1	19	9	63	13	166
590	0	3	0	21	8	62	14	164
600	0	1	0	19	9	63	14	164
660	0	0	0	20	8	57	21	150
720	0	0	0	22	6	53	26	140
780	0	0	0	22	4	50	31	130
840	0	0	0	22	3	49	33	126
900	0	0	0	22	2	49	34	124
960	0	0	0	22	1	48	36	120
1020	0	0	0	22	0	47	38	116
1080	0	0	0	22	0	47	38	116
1140	0	0	0	22	0	42	43	106
1200	0	0	0	22	0	40	45	102
1260	0	0	0	22	0	38	47	98
1320	0	0	0	22	0	36	49	94
1380	0	0	0	22	0	35	50	92
1440	0	0	0	22	0	34	51	90
1500	0	0	0	22	0	33	52	88
1560	0	0	0	22	0	32	53	86
1620	0	0	0	22	0	30	55	82
1680	0	0	0	22	0	30	55	82
1740	0	0	0	22	0	26	59	74
1800	0	0	0	22	0	24	61	70
1860	0	0	0	22	0	23	62	68
1920	0	0	0	22	0	22	63	66
1980	0	0	0	22	0	17	68	56
2040	0	0	0	22	0	17	68	56
2100	0	0	0	22	0	16	69	54
2160	0	0	0	20	1	15	70	52
2220	0	0	0	22	0	14	71	50
2280	0	0	0	22	0	13	72	48
2340	0	0	0	22	0	13	72	48
2400	0	0	0	22	0	12	73	46
2460	0	0	0	22	0	11	74	44
2520	0	0	0	22	0	10	75	42
2580	0	0	0	22	0	10	75	42
2640	0	0	0	22	0	10	75	42
2700	0	0	0	22	0	10	75	42
2760	0	0	0	22	0	10	75	42
2820	0	0	0	22	0	9	76	40
2880	0	0	0	22	0	8	77	38
2940	0	0	0	22	0	7	78	36
3000	0	0	0	22	0	7	78	36
3060	0	0	0	22	0	7	78	36
3120	0	0	0	22	0	7	78	36
3180	0	0	0	22	0	6	79	34
3240	0	0	0	22	0	6	79	34
3300	0	0	0	22	0	6	79	34
3360	0	0	0	22	0	4	81	30
3420	0	0	0	22	0	4	81	30
3480	0	0	0	22	0	4	81	30
3540	0	0	0	22	0	4	81	30
3600	0	0	0	22	0	3	82	28
4200	0	0	0	22	0	3	82	28
4800	0	0	0	22	0	2	83	26
5400	0	0	0	22	0	2	83	26
6000	0	0	0	22	0	2	83	26
6600	0	0	0	22	0	1	84	24
7200	0	0	0	22	0	0	85	22
7800	0	0	0	22	0	0	85	22
8400	0	0	0	22	0	0	85	22
9000	0	0	0	22	0	0	85	22
9600	0	0	0	22	0	0	85	22
10200	0	0	0	22	0	0	85	22
10800	0	0	0	22	0	0	85	22
11400	0	0	0	22	0	0	85	22
12000	0	0	0	22	0	0	85	22
12600	0	0	0	22	0	0	85	22
13200	0	0	0	22	0	0	85	22
13800	0	0	0	22	0	0	85	22
14400	0	0	0	22	0	0	85	22
15000	0	0	0	22	0	0	85	22
15600	0	0	0	22	0	0	85	22
16200	0	0	0	22	0	0	85	22
16800	0	0	0	22	0	0	85	22
17400	0	0	0	22	0	0	85	22
18000	0	0	0	22	0	0	85	22
18600	0	0	0	22	0	0	85	22
19200	0	0	0	22	0	0	85	22
19800	0	0	0	22	0	0	85	22
20400	0	0	0	22	0	0	85	22
21000	0	0	0	22	0	0	85	22
21600	0	0	0	20	0	1	85	22
22200	0	0	0	20	0	0	86	20
22800	0	0	0	20	0	0	86	20
23400	0	0	0	20	0	0	86	20
24000	0	0	0	20	0	0	86	20
24600	0	0	0	20	0	0	86	20
25200	0	0	0	20	0	0	86	20
25800	0	0	0	20	0	0	86	20
26400	0	0	0	20	0	0	86	20
27000	0	0	0	20	0	0	86	20
27600	0	0	0	20	0	0	86	20
28200	0	0	0	20	0	0	86	20
28800	0	0	0	20	0	0	86	20
29400	0	0	0	20	0	0	86	20
30000	0	0	0	20	0	0	86	20
30600	0	0	0	20	0	0	86	20
31200	0	0	0	20	0	0	86	20
31800	0	0	0	20	0	0	86	20
32400	0	0	0	20	0	0	86	20
33000	0	0	0	20	0	0	86	20
33600	0	0	0	20	0	0	86	20
34200	0	0	0	20	0	0	86	20
34800	0	0	0	20	0	0	86	20
35400	0	0	0	20	0	0	86	20
36000	0	0	0	20	0	0	86	20
36600	0	0	0	20	0	0	86	20
37200	0	0	0	20	0	0	86	20
37800	0	0	0	20	0	0	86	20
38400	0	0	0	20	0	0	86	20
39000	0	0	0	20	0	0	86	20
39600	0	0	0	20	0	0	86	20
40200	0	0	0	20	0	0	86	20
40800	0	0	0	20	0	0	86	20
41400	0	0	0	20	0	0	86	20
42000	0	0	0	20	0	0	86	20
42600	0	0	0	20	0	0	86	20
43200	0	0	0	20	0	0	86	20
43800	0	0	0	20	0	0	86	20
44400	0	0	0	20	0	0	86	20
45000	0	0	0	20	0	0	86	20
45600	0	0	0	20	0	0	86	20
46200	0	0	0	20	0	0	86	20
46800	0	0	0	20	0	0	86	20
47400	0	0	0	20	0	0	86	20
48000	0	0	0	20	0	0	86	20
48600	0	0	0	20	0	0	86	20
49200	0	0	0	20	0	0	86	20
49800	0	0	0	20	0	0	86	20
50400	0	0	0	20	0	0	86	20
51000	0	0	0	20	0	0	86	20
51600	0	0	0	20	0	0	86	20
52200	0	0	0	20	0	0	86	20
52800	0	0	0	20	0	0	86	20
53400	0	0	0	20	0	0	86	20
54000	0	0	0	20	0	0	86	20
54600	0	0	0	20	0	0	86	20
55200	0	0	0	20	0	0	86	20
55800	0	0	0	20	0	0	86	20
56400	0	0	0	20	0	0	86	20
57000	0	0	0	20	0	0	86	20
57600	0	0	0	20	0	0	86	20
58200	0	0	0	20	0	0	86	20
58800	0	0	0	20	0	0	86	20
59400	0	0	0	20	0	0	86	20
60000	0	0	0	20	0	0	86	20
60600	0	0	0	20	0	0	86	20
61200	0	0	0	20	0	0	86	20
61800	0	0	0	20	0	0	86	20
62400	0	0	0	20	0	0	86	20
63000	0	0	0	20	0	0	86	20
63600	0	0	0	20	0	0	86	20
64200	0	0	0	20	0	0	86	20
64800	0	0	0	20	0	0	86	20
65400	0	0	0	20	0	0	86	20
66000	0	0	0	20	0	0	86	20
66600	0	0	0	20	0	0	86	20
67200	0	0	0	20	0	0	86	20
67800	0	0	0	20	0	0	86	20
68400	0	0	0	20	0	0	86	20
69000	0	0	0	20	0	0	86	20
69600	0	0	0	20	0	0	86	20
70200	0	0	0	20	0	0	86	20
70800	0	0	0	20	0	0	86	20
71400	0	0	0	20	0	0	86	20
72000	0	0	0	20	0	0	86	20
72600	0	0	0	20	0	0	86	20
73200	0	0	0	20	0	0	86	20
73800	0	0	0	20	0	0	86	20
74400	0	0	0	20	0	0	86	20
75000	0	0	0	20	0	0	86	20
75600	0	0	0	20	0	0	86	20
76200	0	0	0	20	0	0	86	20
76800	0	0	0	20	0	0	86	20
77400	0	0	0	20	0	0	86	20
78000	0	0	0	20	0	0	86	20
78600	0	0	0	20	0	0	86	20
79200	0	0	0	20	0	0	86	20
79800	0	0	0	20	0	0	86	20
80400	0	0	0	20	0	0	86	20
81000	0	0	0	20	0	0	86	20
81600	0	0	0	20	0	0	86	20
82200	0	0	0	20	0	0	86	20
82800	0	0	0	20	0	0	86	20
83400	0	0	0	20	0	0	86	20
84000	0	0	0	20	0	0	86	20
84600	0	0	0	20	0	0	86	20
85200	0	0	0	20	0	0	86	20
85800	0	0	0	20	0	0	86	20
86400	0	0	0	20	0	0	86	20


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	192	0	0	0	0	0	0	192
1	34	82	45	25	3	0	0	192
2	21	75	31	45	10	0	0	192
3	11	77	21	53	15	0	0	192
4	13	63	15	53	24	0	0	192
5	10	59	9	50	32	0	0	192
6	9	54	11	50	34	0	0	192
7	8	50	7	45	41	0	0	192
8	4	50	5	43	45	0	0	192
9	6	43	5	40	47	2	0	192
10	1	42	7	38	48	4	0	192
11	3	35	8	38	50	4	0	192
12	2	30	9	33	55	4	0	192
13	2	26	5	27	61	5	0	192
14	2	21	5	26	62	7	0	192
15	1	18	7	24	64	7	0	192
16	4	15	0	19	70	7	0	192
17	3	13	2	18	71	7	0	192
18	7	11	3	19	69	7	0	192
19	1	10	7	20	70	7	0	192
20	1	8	3	20	73	7	0	192
21	1	8	1	20	74	7	0	192
22	1	7	2	20	73	8	0	192
23	1	6	1	22	73	8	0	192
24	0	7	1	22	72	9	0	192
25	2	6	1	21	72	9	0	192
26	0	7	1	22	72	9	0	192
27	1	6	1	20	73	9	0	192
28	1	5	1	19	74	9	0	192
29	0	5	0	17	76	9	0	192
30	4	6	1	17	73	9	0	192
31	3	5	3	19	72	9	0	192
32	2	5	4	19	72	9	0	192
33	0	6	5	19	72	9	0	192
34	2	4	3	17	74	9	0	192
35	0	5	0	17	76	9	0	192
36	2	5	0	15	76	9	0	192
37	2	5	0	17	75	9	0	192
38	0	7	0	17	75	9	0	192
39	0	6	1	17	75	9	0	192
40	2	5	0	15	75	10	0	192
41	0	5	2	15	75	10	0	192
42	4	3	0	15	75	10	0	192
43	2	3	0	15	76	10	0	192
44	3	2	1	14	76	10	0	192
45	2	4	1	17	74	10	0	192
46	3	4	1	16	74	10	0	192
47	1	4	1	16	75	10	0	192
48	2	5	3	16	73	10	0	192
49	0	6	2	18	73	10	0	192
50	2	4	0	18	74	10	0	192
51	1	5	0	18	74	10	0	192
52	0	5	0	17	75	10	0	192
53	0	5	0	17	75	10	0	192
54	2	2	1	17	75	10	0	192
55	0	4	0	16	75	11	0	192
56	0	4	0	16	75	11	0	192
57	0	4	0	16	75	11	0	192
58	0	3	1	16	75	11	0	192
59	0	3	1	16	75	11	0	192
60	1	2	1	16	75	11	0	192
70	4	5	0	17	71	12	0	192
80	1	6	1	20	68	14	0	192
90	1	7	4	22	62	17	0	192
100	0	9	0	23	60	20	0	192
110	1	3	3	23	61	20	0	192
120	0	1	4	21	59	24	0	192
130	0	2	0	18	61	25	0	192
140	1	1	0	18	61	25	0	192
150	1	4	1	22	56	26	0	192
160	1	2	1	20	53	31	0	192
170	0	2	0	18	53	33	0	192
180	2	4	0	18	49	35	0	192
190	0	6	0	22	46	35	1	190
200	1	5	2	20	46	35	1	190
210	2	2	0	20	45	37	2	188
220	1	5	2	22	41	38	2	188
230	0	3	2	25	41	38	2	188
240	1	7	1	27	37	39	2	188
250	0	4	0	26	40	39	2	188
260	5	4	0	29	34	40	3	186
270	0	4	1	29	35	40	4	184
280	0	6	1	27	33	42	4	184
290	0	3	1	26	32	45	4	184
300	0	0	1	25	33	46	4	184
310	0	4	0	26	30	46	5	182
320	1	3	0	28	28	47	5	182
330	0	3	1	28	26	49	5	182
340	0	1	0	27	28	48	6	180
350	3	0	1	30	24	49	6	180
360	0	1	2	25	27	49	6	180
370	0	2	2	24	24	52	6	180
380	0	6	0	26	22	51	7	178
390	0	3	0	27	23	49	9	174
400	0	2	0	26	23	50	9	174
410	0	0	0	26	24	50	9	174
420	0	0	2	24	23	51	9	174
430	1	1	1	25	21	51	10	172
440	0	0	0	24	23	50	11	170
450	1	1	0	24	22	49	12	168
460	0	2	0	24	22	49	12	168
470	1	4	0	25	19	49	13	166
480	1	2	2	25	19	49	13	166
490	1	1	1	25	20	49	13	166
500	0	1	0	23	22	49	13	166
510	1	1	0	24	21	48	14	164
520	0	1	0	23	19	51	14	164
530	0	1	1	24	17	52	14	164
540	0	0	0	22	19	52	14	164
550	2	2	0	24	16	52	14	164
560	0	1	0	25	17	52	14	164
570	0	0	0	24	15	55	14	164
580	0	2	0	24	13	55	15	162
590	0	2	1	25	12	55	15	162
600	0	1	0	27	11	56	15	162
660	0	1	0	31	9	53	18	156
720	0	0	0	30	8	53	20	152
780	0	1	0	31	6	53	21	150
840	0	0	0	30	5	55	21	150
900	0	0	0	30	4	53	24	144
960	0	0	0	30	3	47	31	130
1020	0	1	1	30	1	45	34	124
1080	0	0	0	30	1	45	35	122
1140	0	0	0	30	1	45	35	122
1200	0	0	0	30	1	43	37	118
1260	0	0	0	30	0	42	39	114
1320	0	0	0	30	0	39	42	108
1380	0	0	0	30	0	39	42	108
1440	0	0	0	30	0	39	42	108
1500	0	0	0	30	0	39	42	108
1560	0	0	0	30	0	39	42	108
