#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
1860	0	0	0	16	0	14	42	44
1920	0	0	0	16	0	14	42	44
1980	0	0	0	16	0	14	42	44
2040	0	0	0	16	0	14	42	44
2100	0	0	0	16	0	14	42	44
2160	0	0	0	16	0	13	43	42
2220	0	0	0	16	0	12	44	40
2280	0	0	0	16	0	10	46	36
2340	0	0	0	16	0	9	47	34
2400	0	0	0	16	0	9	47	34
2460	0	0	0	16	0	9	47	34
2520	0	0	0	16	0	9	47	34
2580	0	0	0	16	0	9	47	34
2640	0	0	0	16	0	8	48	32
2700	0	0	0	16	0	8	48	32
2760	0	0	0	16	0	8	48	32
2820	0	0	0	16	0	8	48	32
2880	0	0	0	16	0	8	48	32
2940	0	0	0	16	0	7	49	30
3000	0	0	0	16	0	6	50	28
3060	0	0	0	16	0	6	50	28
3120	0	0	0	16	0	6	50	28
3180	0	0	0	16	0	5	51	26
3240	0	0	0	16	0	4	52	24
3300	0	0	0	16	0	4	52	24
3360	0	0	0	16	0	4	52	24
3420	0	0	0	16	0	4	52	24
3480	0	0	0	16	0	4	52	24
3540	0	0	0	16	0	4	52	24
3600	0	0	0	16	0	4	52	24
4200	0	0	0	16	0	3	53	22
4800	0	0	0	16	0	1	55	18
5400	0	0	0	16	0	0	56	16
6000	0	0	0	16	0	0	56	16
6600	0	0	0	14	0	1	56	16
7200	0	0	0	14	0	1	56	16
7800	0	0	0	14	0	1	56	16
8400	0	0	0	14	0	0	57	14
9000	0	0	0	14	0	0	57	14
9600	0	0	0	14	0	0	57	14
10200	0	0	0	14	0	0	57	14
10800	0	0	0	14	0	0	57	14
11400	0	0	0	14	0	0	57	14
12000	0	0	0	14	0	0	57	14
12600	0	0	0	14	0	0	57	14
13200	0	0	0	12	0	1	57	14
13800	0	0	0	12	0	0	58	12
14400	0	0	0	12	0	0	58	12
15000	0	0	0	12	0	0	58	12
15600	0	0	0	12	0	0	58	12
16200	0	0	0	12	0	0	58	12
16800	0	0	0	12	0	0	58	12
17400	0	0	0	12	0	0	58	12
18000	0	0	0	12	0	0	58	12
18600	0	0	0	12	0	0	58	12
19200	0	0	0	12	0	0	58	12
19800	0	0	0	12	0	0	58	12
20400	0	0	0	12	0	0	58	12
21000	0	0	0	12	0	0	58	12
21600	0	0	0	12	0	0	58	12
22200	0	0	0	12	0	0	58	12
22800	0	0	0	12	0	0	58	12
23400	0	0	0	12	0	0	58	12
24000	0	0	0	12	0	0	58	12
24600	0	0	0	12	0	0	58	12
25200	0	0	0	12	0	0	58	12
25800	0	0	0	12	0	0	58	12
26400	0	0	0	12	0	0	58	12
27000	0	0	0	12	0	0	58	12
27600	0	0	0	12	0	0	58	12
28200	0	0	0	12	0	0	58	12
28800	0	0	0	12	0	0	58	12
29400	0	0	0	12	0	0	58	12
30000	0	0	0	12	0	0	58	12
30600	0	0	0	12	0	0	58	12
31200	0	0	0	12	0	0	58	12
31800	0	0	0	12	0	0	58	12
32400	0	0	0	12	0	0	58	12
33000	0	0	0	12	0	0	58	12
33600	0	0	0	12	0	0	58	12
34200	0	0	0	12	0	0	58	12
34800	0	0	0	12	0	0	58	12
35400	0	0	0	12	0	0	58	12
36000	0	0	0	12	0	0	58	12
36600	0	0	0	12	0	0	58	12
37200	0	0	0	12	0	0	58	12
37800	0	0	0	12	0	0	58	12
38400	0	0	0	12	0	0	58	12
39000	0	0	0	12	0	0	58	12
39600	0	0	0	12	0	0	58	12
40200	0	0	0	12	0	0	58	12
40800	0	0	0	12	0	0	58	12
41400	0	0	0	12	0	0	58	12
42000	0	0	0	12	0	0	58	12
42600	0	0	0	12	0	0	58	12
43200	0	0	0	12	0	0	58	12
43800	0	0	0	12	0	0	58	12
44400	0	0	0	12	0	0	58	12
45000	0	0	0	12	0	0	58	12
45600	0	0	0	12	0	0	58	12
46200	0	0	0	12	0	0	58	12
46800	0	0	0	12	0	0	58	12
47400	0	0	0	12	0	0	58	12
48000	0	0	0	12	0	0	58	12
48600	0	0	0	12	0	0	58	12
49200	0	0	0	12	0	0	58	12
49800	0	0	0	12	0	0	58	12
50400	0	0	0	12	0	0	58	12
51000	0	0	0	12	0	0	58	12
51600	0	0	0	12	0	0	58	12
52200	0	0	0	12	0	0	58	12
52800	0	0	0	12	0	0	58	12
53400	0	0	0	12	0	0	58	12
54000	0	0	0	12	0	0	58	12
54600	0	0	0	12	0	0	58	12
55200	0	0	0	12	0	0	58	12
55800	0	0	0	12	0	0	58	12
56400	0	0	0	12	0	0	58	12
57000	0	0	0	12	0	0	58	12
57600	0	0	0	12	0	0	58	12
58200	0	0	0	12	0	0	58	12
58800	0	0	0	12	0	0	58	12
59400	0	0	0	12	0	0	58	12
60000	0	0	0	12	0	0	58	12
60600	0	0	0	12	0	0	58	12
61200	0	0	0	12	0	0	58	12
61800	0	0	0	12	0	0	58	12
62400	0	0	0	12	0	0	58	12
63000	0	0	0	12	0	0	58	12
63600	0	0	0	12	0	0	58	12
64200	0	0	0	12	0	0	58	12
64800	0	0	0	12	0	0	58	12
65400	0	0	0	12	0	0	58	12
66000	0	0	0	12	0	0	58	12
66600	0	0	0	12	0	0	58	12
67200	0	0	0	12	0	0	58	12
67800	0	0	0	12	0	0	58	12
68400	0	0	0	12	0	0	58	12
69000	0	0	0	12	0	0	58	12
69600	0	0	0	12	0	0	58	12
70200	0	0	0	12	0	0	58	12
70800	0	0	0	12	0	0	58	12
71400	0	0	0	12	0	0	58	12
72000	0	0	0	12	0	0	58	12
72600	0	0	0	12	0	0	58	12
73200	0	0	0	12	0	0	58	12
73800	0	0	0	12	0	0	58	12
74400	0	0	0	12	0	0	58	12
75000	0	0	0	12	0	0	58	12
75600	0	0	0	12	0	0	58	12
76200	0	0	0	12	0	0	58	12
76800	0	0	0	12	0	0	58	12
77400	0	0	0	12	0	0	58	12
78000	0	0	0	12	0	0	58	12
78600	0	0	0	12	0	0	58	12
79200	0	0	0	12	0	0	58	12
79800	0	0	0	12	0	0	58	12
80400	0	0	0	12	0	0	58	12
81000	0	0	0	12	0	0	58	12
81600	0	0	0	12	0	0	58	12
82200	0	0	0	12	0	0	58	12
82800	0	0	0	12	0	0	58	12
83400	0	0	0	12	0	0	58	12
84000	0	0	0	12	0	0	58	12
84600	0	0	0	12	0	0	58	12
85200	0	0	0	12	0	0	58	12
85800	0	0	0	12	0	0	58	12
86400	0	0	0	12	0	0	58	12


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	164	0	0	0	0	0	0	164
1	28	77	36	19	2	0	0	164
2	13	80	19	36	8	0	0	164
3	10	74	12	40	14	0	0	164
4	10	67	10	43	17	0	0	164
5	11	59	9	39	23	0	0	164
6	11	53	9	41	25	0	0	164
7	6	47	7	42	31	0	0	164
8	6	39	6	37	38	0	0	164
9	7	33	7	35	41	0	0	164
10	6	28	6	30	47	0	0	164
11	3	27	4	24	53	0	0	164
12	5	24	2	25	53	1	0	164
13	9	18	3	28	52	1	0	164
14	4	19	4	25	55	1	0	164
15	1	19	9	23	54	2	0	164
16	5	19	7	21	52	4	0	164
17	3	21	4	24	51	5	0	164
18	2	19	4	23	53	5	0	164
19	0	22	3	25	52	5	0	164
20	6	17	3	24	52	5	0	164
21	2	17	2	23	55	5	0	164
22	3	17	1	25	54	5	0	164
23	3	17	1	25	54	5	0	164
24	2	18	1	25	54	5	0	164
25	0	18	3	25	54	5	0	164
26	2	13	3	26	55	5	0	164
27	1	14	1	26	56	5	0	164
28	2	13	1	26	56	5	0	164
29	5	11	2	26	55	5	0	164
30	3	11	2	24	57	5	0	164
31	1	11	2	22	58	6	0	164
32	1	10	3	20	58	7	0	164
33	1	12	2	21	57	7	0	164
34	2	9	4	21	56	8	0	164
35	0	9	4	21	57	8	0	164
36	1	6	4	19	59	8	0	164
37	2	5	3	20	59	8	0	164
38	0	6	3	21	59	8	0	164
39	1	7	0	22	59	8	0	164
40	0	7	0	23	59	8	0	164
41	0	8	1	23	57	9	0	164
42	1	9	0	24	56	9	0	164
43	2	7	1	24	56	9	0	164
44	1	6	3	24	56	9	0	164
45	1	6	3	24	56	9	0	164
46	2	4	4	26	55	9	0	164
47	0	6	3	27	54	10	0	164
48	2	4	1	27	55	10	0	164
49	1	6	2	27	54	10	0	164
50	2	4	0	26	56	10	0	164
51	1	6	0	23	57	10	0	164
52	1	6	0	23	57	10	0	164
53	1	6	0	23	57	10	0	164
54	2	6	0	22	57	10	0	164
55	2	7	1	20	57	10	0	164
56	1	6	3	22	56	10	0	164
57	1	6	1	22	57	10	0	164
58	3	7	1	23	55	9	1	162
59	0	8	2	24	55	9	1	162
60	0	8	2	24	55	9	1	162
70	0	5	2	25	51	13	2	160
80	0	2	0	26	50	15	3	158
90	0	2	0	26	48	16	4	156
100	0	3	2	27	42	20	4	156
110	0	3	0	27	43	20	4	156
120	1	4	1	28	39	22	4	156
130	0	4	0	30	38	22	5	154
140	0	4	1	31	37	22	5	154
150	0	6	2	30	35	23	5	154
160	0	4	0	30	36	24	5	154
170	0	5	1	32	32	26	5	154
180	1	4	1	32	30	26	7	150
190	0	1	0	31	33	25	8	148
200	0	2	0	30	31	27	8	148
210	0	0	0	28	33	27	8	148
220	0	0	0	28	32	27	9	146
230	1	2	0	29	28	29	9	146
240	0	1	0	29	29	29	9	146
250	0	2	0	30	28	28	10	144
260	1	0	0	29	28	29	10	144
270	0	4	0	28	27	29	10	144
280	0	3	0	29	27	28	11	142
290	0	4	0	28	26	28	12	140
300	0	3	0	29	26	28	12	140
310	1	2	0	31	25	28	12	140
320	0	4	0	30	24	29	12	140
330	1	4	0	31	23	29	12	140
340	0	1	0	31	24	30	12	140
350	0	1	0	29	25	30	12	140
360	2	1	1	30	22	30	13	138
370	0	2	0	30	22	31	13	138
380	0	2	1	31	21	31	13	138
390	0	2	0	34	20	31	13	138
400	1	1	0	36	19	31	13	138
410	2	1	0	35	18	32	13	138
420	0	2	0	36	18	32	13	138
430	0	2	0	36	17	32	14	136
440	0	2	0	34	16	34	14	136
450	1	1	2	36	14	33	15	134
460	0	0	0	32	18	31	17	130
470	0	0	0	32	16	33	17	130
480	0	0	0	32	16	33	17	130
490	0	0	0	32	16	33	17	130
500	2	1	0	33	13	34	17	130
510	0	2	0	34	13	34	17	130
520	0	1	0	35	13	34	17	130
530	0	0	0	30	16	34	17	130
540	0	2	0	30	15	34	17	130
550	1	1	0	30	15	33	18	128
560	0	1	0	31	15	33	18	128
570	0	2	0	30	15	33	18	128
580	0	1	0	29	16	33	18	128
590	0	2	0	28	15	34	18	128
600	0	2	1	27	15	33	19	126
660	0	1	0	27	10	39	19	126
720	0	0	0	26	8	42	19	126
780	0	0	0	26	8	39	22	120
840	0	0	0	28	5	40	23	118
900	0	0	0	30	4	35	28	108
960	0	0	0	28	3	37	28	108
1020	0	1	0	29	2	37	28	108
1080	0	0	0	30	2	35	30	104
1140	0	0	0	30	2	33	32	100
1200	0	0	0	30	2	31	34	96
1260	0	0	0	30	2	30	35	94
1320	0	0	0	30	2	29	36	92
1380	0	0	0	30	0	28	39	86
1440	0	0	0	30	0	27	40	84
1500	0	0	0	30	0	26	41	82
1560	0	0	0	30	0	24	43	78
1620	0	0	0	30	0	22	45	74
1680	0	0	0	30	0	21	46	72
1740	0	0	0	30	0	19	48	68
1800	0	0	0	30	0	19	48	68
1860	0	0	0	30	0	18	49	66
1920	0	0	0	30	0	18	49	66
1980	0	0	0	30	0	17	50	64
2040	0	0	0	30	0	16	51	62
2100	0	0	0	30	0	15	52	60
2160	0	0	0	30	0	15	52	60
2220	0	0	0	30	0	14	53	58
2280	0	0	0	30	0	13	54	56
2340	0	0	0	30	0	11	56	52
2400	0	0	0	30	0	11	56	52
2460	0	0	0	30	0	11	56	52
2520	0	0	0	30	0	10	57	50
2580	0	0	0	30	0	9	58	48
2640	0	0	0	30	0	9	58	48
2700	0	0	0	30	0	8	59	46
2760	0	0	0	30	0	8	59	46
2820	0	0	0	30	0	8	59	46
2880	0	0	0	28	1	7	60	44
2940	1	0	0	29	0	7	60	44
3000	0	0	0	28	1	5	62	40
3060	0	0	0	28	1	5	62	40
3120	0	0	0	28	1	5	62	40
3180	0	0	0	28	1	5	62	40
3240	0	0	0	28	1	5	62	40
3300	0	0	0	28	1	5	62	40
3360	0	0	0	28	1	5	62	40
3420	0	0	0	28	1	5	62	40
3480	0	0	0	28	1	5	62	40
3540	0	0	0	28	0	6	62	40
3600	0	0	0	28	0	6	62	40
4200	0	0	0	28	0	2	66	32
4800	0	0	0	28	0	0	68	28
5400	0	0	0	28	0	0	68	28
6000	0	0	0	28	0	0	68	28
6600	0	0	0	28	0	0	68	28
7200	0	0	0	28	0	0	68	28
7800	0	0	0	28	0	0	68	28
8400	0	0	0	28	0	0	68	28
9000	0	0	0	26	0	1	68	28
9600	0	0	0	26	0	1	68	28
10200	0	0	0	26	0	1	68	28
10800	0	0	0	26	0	0	69	26
11400	0	0	0	26	0	0	69	26
12000	0	0	0	26	0	0	69	26
12600	0	0	0	26	0	0	69	26
13200	0	0	0	26	0	0	69	26
13800	0	0	0	26	0	0	69	26
14400	0	0	0	26	0	0	69	26
15000	0	0	0	26	0	0	69	26
15600	0	0	0	26	0	0	69	26
16200	0	0	0	26	0	0	69	26
16800	0	0	0	24	0	1	69	26
17400	0	0	0	24	0	0	70	24
18000	0	0	0	24	0	0	70	24
18600	0	0	0	24	0	0	70	24
19200	0	0	0	24	0	0	70	24
19800	0	0	0	24	0	0	70	24
20400	0	0	0	24	0	0	70	24
21000	0	0	0	24	0	0	70	24
21600	0	0	0	24	0	0	70	24
22200	0	0	0	24	0	0	70	24
22800	0	0	0	24	0	0	70	24
23400	0	0	0	24	0	0	70	24
24000	0	0	0	24	0	0	70	24
24600	0	0	0	24	0	0	70	24
25200	0	0	0	24	0	0	70	24
25800	0	0	0	24	0	0	70	24
26400	0	0	0	24	0	0	70	24
27000	0	0	0	24	0	0	70	24
27600	0	0	0	24	0	0	70	24
28200	0	0	0	24	0	0	70	24
28800	0	0	0	24	0	0	70	24
29400	0	0	0	24	0	0	70	24
30000	0	0	0	24	0	0	70	24
30600	0	0	0	24	0	0	70	24
31200	0	0	0	24	0	0	70	24
31800	0	0	0	24	0	0	70	24
32400	0	0	0	24	0	0	70	24
33000	0	0	0	24	0	0	70	24
33600	0	0	0	24	0	0	70	24
34200	0	0	0	24	0	0	70	24
34800	0	0	0	24	0	0	70	24
35400	0	0	0	24	0	0	70	24
36000	0	0	0	24	0	0	70	24
36600	0	0	0	24	0	0	70	24
37200	0	0	0	24	0	0	70	24
37800	0	0	0	24	0	0	70	24
38400	0	0	0	24	0	0	70	24
39000	0	0	0	24	0	0	70	24
39600	0	0	0	24	0	0	70	24
40200	0	0	0	24	0	0	70	24
40800	0	0	0	24	0	0	70	24
41400	0	0	0	24	0	0	70	24
42000	0	0	0	24	0	0	70	24
42600	0	0	0	24	0	0	70	24
43200	0	0	0	24	0	0	70	24
43800	0	0	0	22	1	0	70	24
44400	0	0	0	22	0	1	70	24
45000	0	0	0	22	0	1	70	24
45600	0	0	0	22	0	0	71	22
46200	0	0	0	22	0	0	71	22
46800	0	0	0	22	0	0	71	22
47400	0	0	0	22	0	0	71	22
48000	0	0	0	22	0	0	71	22
48600	0	0	0	22	0	0	71	22
49200	0	0	0	22	0	0	71	22
49800	0	0	0	22	0	0	71	22
50400	0	0	0	22	0	0	71	22
51000	0	0	0	22	0	0	71	22
51600	0	0	0	22	0	0	71	22
52200	0	0	0	22	0	0	71	22
52800	0	0	0	22	0	0	71	22
53400	0	0	0	22	0	0	71	22
54000	0	0	0	22	0	0	71	22
54600	0	0	0	22	0	0	71	22
55200	0	0	0	22	0	0	71	22
55800	0	0	0	22	0	0	71	22
56400	0	0	0	22	0	0	71	22
57000	0	0	0	22	0	0	71	22
57600	0	0	0	22	0	0	71	22
58200	0	0	0	22	0	0	71	22
58800	0	0	0	22	0	0	71	22
59400	0	0	0	22	0	0	71	22
60000	0	0	0	22	0	0	71	22
60600	0	0	0	22	0	0	71	22
61200	0	0	0	22	0	0	71	22
61800	0	0	0	22	0	0	71	22
62400	0	0	0	22	0	0	71	22
63000	0	0	0	22	0	0	71	22
63600	0	0	0	22	0	0	71	22
64200	0	0	0	22	0	0	71	22
64800	0	0	0	22	0	0	71	22
65400	0	0	0	22	0	0	71	22
66000	0	0	0	22	0	0	71	22
66600	0	0	0	22	0	0	71	22
67200	0	0	0	22	0	0	71	22
67800	0	0	0	22	0	0	71	22
68400	0	0	0	22	0	0	71	22
69000	0	0	0	22	0	0	71	22
69600	0	0	0	22	0	0	71	22
70200	0	0	0	22	0	0	71	22
70800	0	0	0	22	0	0	71	22
71400	0	0	0	22	0	0	71	22
72000	0	0	0	22	0	0	71	22
72600	0	0	0	22	0	0	71	22
73200	0	0	0	22	0	0	71	22
73800	0	0	0	22	0	0	71	22
74400	0	0	0	22	0	0	71	22
75000	0	0	0	22	0	0	71	22
75600	0	0	0	22	0	0	71	22
76200	0	0	0	22	0	0	71	22
76800	0	0	0	22	0	0	71	22
77400	0	0	0	22	0	0	71	22
78000	0	0	0	22	0	0	71	22
78600	0	0	0	22	0	0	71	22
79200	0	0	0	22	0	0	71	22
79800	0	0	0	22	0	0	71	22
80400	0	0	0	22	0	0	71	22
81000	0	0	0	22	0	0	71	22
81600	0	0	0	22	0	0	71	22
82200	0	0	0	22	0	0	71	22
82800	0	0	0	22	0	0	71	22
83400	0	0	0	22	0	0	71	22
84000	0	0	0	22	0	0	71	22
84600	0	0	0	22	0	0	71	22
85200	0	0	0	22	0	0	71	22
85800	0	0	0	22	0	0	71	22
86400	0	0	0	22	0	0	71	22


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	130	0	0	0	0	0	0	130
1	24	43	37	20	3	0	0	130
2	14	42	23	33	9	0	0	130
3	4	43	14	37	16	0	0	130
4	7	35	10	36	21	0	0	130
5	7	30	5	30	29	0	0	130
6	5	29	4	28	31	1	0	130
7	5	29	6	28	30	1	0	130
8	3	29	6	28	31	1	0	130
9	3	24	7	28	33	1	0	130
10	5	20	7	26	35	1	0	130
11	6	16	4	22	39	2	0	130
12	2	19	3	20	41	2	0	130
13	4	15	5	20	41	2	0	130
14	5	13	4	22	40	3	0	130
15	2	15	4	23	40	3	0	130
16	4	10	4	22	42	3	0	130
17	0	13	3	20	44	3	0	130
18	3	8	3	18	46	3	0	130
19	0	10	3	17	47	3	0	130
20	2	8	1	15	49	3	0	130
21	5	7	2	14	48	3	0	130
22	0	10	2	14	49	3	0	130
23	2	7	1	14	50	3	0	130
24	3	8	1	14	49	3	0	130
25	1	10	3	14	48	3	0	130
26	1	8	2	15	49	3	0	130
27	1	8	3	14	49	3	0	130
28	0	9	1	14	50	3	0	130
29	0	8	1	15	50	3	0	130
30	1	6	0	13	52	3	0	130
31	0	6	1	13	51	4	0	130
32	1	3	2	12	52	4	0	130
33	2	4	2	12	51	4	0	130
34	1	6	3	12	50	4	0	130
35	1	3	5	13	50	4	0	130
36	3	5	5	13	48	4	0	130
37	4	4	2	12	50	4	0	130
38	0	7	0	13	51	4	0	130
39	0	7	0	13	51	4	0	130
40	0	5	2	13	51	4	0	130
41	0	4	1	13	52	4	0	130
42	0	4	0	12	52	5	0	130
43	1	3	0	12	52	5	0	130
44	0	4	0	12	51	6	0	130
45	0	4	0	12	51	6	0	130
46	0	4	0	12	51	6	0	130
47	1	3	0	12	51	6	0	130
48	0	4	0	12	51	6	0	130
49	0	4	0	12	51	6	0	130
50	0	6	0	12	50	6	0	130
51	0	6	0	12	50	6	0	130
52	0	6	0	12	50	6	0	130
53	0	6	0	12	50	6	0	130
54	2	5	1	12	47	8	0	130
55	2	5	2	11	47	8	0	130
56	1	6	1	12	47	8	0	130
57	1	6	0	11	48	8	0	130
58	2	3	0	11	49	8	0	130
59	3	4	1	12	47	8	0	130
60	1	5	0	12	48	8	0	130
70	3	4	2	13	43	11	0	130
80	0	6	1	15	42	12	0	130
90	0	3	0	11	46	12	0	130
100	1	5	0	12	42	14	0	130
110	2	1	1	14	41	15	0	130
120	0	0	0	12	42	17	0	130
130	1	2	1	12	36	21	0	130
140	1	4	1	16	32	22	0	130
150	0	5	0	15	33	22	0	130
160	0	0	1	19	29	26	0	130
170	0	1	0	19	28	27	0	130
180	0	1	1	18	27	28	0	130
190	0	1	0	19	27	28	0	130
200	0	0	0	16	28	29	0	130
210	0	1	1	18	24	31	0	130
220	0	4	0	18	21	33	0	130
230	0	1	0	17	21	35	0	130
240	0	2	0	16	20	36	0	130
250	1	0	0	17	20	33	3	124
260	0	0	0	16	21	33	3	124
270	2	0	0	16	20	33	3	124
280	0	2	0	16	19	33	4	122
290	1	1	0	14	19	34	4	122
300	0	0	0	14	20	33	5	120
310	1	0	0	15	18	34	5	120
320	0	2	0	14	18	34	5	120
330	1	1	1	15	17	33	6	118
340	0	4	0	16	15	34	6	118
350	0	1	0	17	15	35	6	118
360	1	1	0	14	16	35	6	118
370	0	4	2	14	14	35	6	118
380	0	2	0	14	14	37	6	118
390	1	1	0	14	14	36	7	116
400	1	4	1	10	14	36	7	116
410	1	3	1	13	12	37	7	116
420	0	1	0	17	12	37	7	116
430	0	0	0	18	12	37	7	116
440	0	0	0	18	11	38	7	116
450	0	1	0	19	10	38	7	116
460	0	1	0	19	10	38	7	116
470	0	1	0	19	10	38	7	116
480	0	0	0	18	9	40	7	116
490	0	0	0	18	9	40	7	116
500	1	0	1	18	7	41	7	116
510	0	1	0	19	7	41	7	116
520	0	0	0	18	8	41	7	116
530	0	0	0	18	8	41	7	116
540	0	0	0	18	8	40	8	114
550	0	0	0	18	8	40	8	114
560	0	0	1	19	7	40	8	114
570	0	0	0	18	8	40	8	114
580	0	1	0	19	6	41	8	114
590	0	0	0	18	7	41	8	114
600	0	0	0	18	7	41	8	114
660	0	0	0	18	5	41	10	110
720	0	0	0	20	2	40	13	104
780	0	0	0	18	3	39	14	102
840	0	0	0	18	2	40	14	102
900	0	0	0	18	1	38	17	96
960	0	0	0	18	0	37	19	92
1020	0	0	0	18	0	36	20	90
1080	0	0	0	18	0	34	22	86
1140	0	0	0	18	0	32	24	82
1200	0	0	0	18	0	28	28	74
1260	0	0	0	18	0	25	31	68
1320	0	0	0	18	0	22	34	62
1380	0	0	1	17	0	19	37	56
1440	0	0	0	16	1	17	39	52
1500	0	0	0	16	1	16	40	50
1560	0	0	0	16	1	16	40	50
