#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
12	3	28	10	27	39	0	0	146
13	3	24	9	30	40	0	0	146
14	2	22	5	25	46	0	0	146
15	2	18	5	25	48	0	0	146
16	3	17	2	24	49	1	0	146
17	1	14	5	26	49	1	0	146
18	2	12	2	24	52	1	0	146
19	7	10	0	21	53	1	0	146
20	4	7	6	21	52	2	0	146
21	2	6	7	19	53	3	0	146
22	0	7	5	16	56	3	0	146
23	0	7	1	16	58	3	0	146
24	0	7	1	16	58	3	0	146
25	2	5	1	16	58	3	0	146
26	2	5	0	17	57	4	0	146
27	1	5	0	16	58	4	0	146
28	3	5	1	17	56	4	0	146
29	2	7	1	16	55	5	0	146
30	1	9	1	17	54	5	0	146
31	1	8	1	16	55	5	0	146
32	3	8	2	17	53	5	0	146
33	0	9	0	15	55	6	0	146
34	2	7	0	15	54	7	0	146
35	2	8	1	15	53	7	0	146
36	1	9	0	16	53	7	0	146
37	0	7	3	16	52	8	0	146
38	2	7	1	16	52	8	0	146
39	1	8	2	17	51	8	0	146
40	3	5	2	16	52	8	0	146
41	0	8	1	15	53	8	0	146
42	2	7	1	14	53	8	0	146
43	1	8	0	15	53	8	0	146
44	1	8	0	15	53	8	0	146
45	0	8	1	15	53	8	0	146
46	3	4	1	16	53	8	0	146
47	1	5	1	15	54	8	0	146
48	0	5	2	15	54	8	0	146
49	1	4	0	15	55	8	0	146
50	1	4	0	15	55	8	0	146
51	1	5	0	14	55	8	0	146
52	1	5	0	14	55	8	0	146
53	1	4	1	14	55	8	0	146
54	2	4	1	15	53	9	0	146
55	0	5	2	15	53	9	0	146
56	1	5	3	15	51	10	0	146
57	3	5	0	14	52	10	0	146
58	1	7	1	15	51	10	0	146
59	1	6	2	15	51	10	0	146
60	1	6	0	15	52	10	0	146
70	1	0	1	20	52	10	0	146
80	0	2	2	18	46	16	0	146
90	0	4	0	22	43	17	0	146
100	1	3	1	21	40	20	0	146
110	1	2	0	21	37	24	0	146
120	1	4	2	23	31	26	1	144
130	1	1	1	23	31	28	1	144
140	0	0	1	21	30	30	2	142
150	0	0	3	21	27	32	2	142
160	0	2	0	22	26	33	2	142
170	0	0	0	20	25	36	2	142
180	0	1	1	20	24	36	2	142
190	0	0	1	21	22	38	2	142
200	0	1	0	21	22	37	3	140
210	0	3	0	21	21	37	3	140
220	0	2	0	22	21	37	3	140
230	0	0	1	21	21	38	3	140
240	1	2	1	22	17	40	3	140
250	0	1	0	21	17	42	3	140
260	0	1	2	23	15	42	3	140
270	0	0	0	22	17	42	3	140
280	0	0	0	22	16	43	3	140
290	1	1	0	24	13	44	3	140
300	0	0	0	22	14	45	3	140
310	0	1	0	23	13	45	3	140
320	0	0	1	23	13	45	3	140
330	0	1	0	23	12	45	4	138
340	0	1	0	23	12	45	4	138
350	0	0	0	22	12	45	5	136
360	0	2	0	22	11	45	5	136
370	2	0	0	22	11	44	6	134
380	0	2	1	23	10	43	7	132
390	0	2	0	22	9	45	7	132
400	0	0	0	22	9	46	7	132
410	0	0	0	22	9	46	7	132
420	0	0	0	22	9	45	8	130
430	0	0	0	22	9	45	8	130
440	0	0	0	22	8	45	9	128
450	0	0	0	22	8	44	10	126
460	0	2	1	25	5	43	11	124
470	0	2	0	24	6	43	11	124
480	0	2	0	22	7	42	12	122
490	0	2	0	22	6	43	12	122
500	0	1	0	23	5	44	12	122
510	0	0	0	22	6	44	12	122
520	0	0	0	22	5	44	13	120
530	0	0	1	23	4	44	13	120
540	0	0	0	22	5	43	14	118
550	0	0	0	22	5	43	14	118
560	0	0	0	22	5	43	14	118
570	0	2	0	22	4	42	15	116
580	0	0	1	23	4	41	16	114
590	0	0	0	22	5	40	17	112
600	0	1	0	23	4	39	18	110
660	0	0	0	20	4	40	19	108
720	0	0	0	20	4	39	20	106
780	0	0	0	20	4	37	22	102
840	0	0	0	20	2	35	26	94
900	0	0	0	20	1	34	28	90
960	0	0	0	20	0	35	28	90
1020	0	0	0	20	0	35	28	90
1080	0	0	0	20	0	34	29	88
1140	0	0	0	20	0	31	32	82
1200	0	0	0	20	0	28	35	76
1260	0	0	0	20	0	25	38	70
1320	0	0	0	20	0	24	39	68
1380	0	0	0	20	0	23	40	66
1440	0	0	0	20	0	22	41	64
1500	0	0	0	20	0	21	42	62
1560	0	0	0	20	0	21	42	62
1620	0	0	0	20	0	19	44	58
1680	0	0	0	20	0	19	44	58
1740	0	0	0	20	0	18	45	56
1800	0	0	0	20	0	18	45	56
1860	0	0	0	20	0	15	48	50
1920	0	0	0	20	0	15	48	50
1980	0	0	0	20	0	15	48	50
2040	0	0	0	20	0	14	49	48
2100	0	0	0	20	0	14	49	48
2160	0	0	0	20	0	14	49	48
2220	0	0	0	20	0	14	49	48
2280	0	0	0	20	0	13	50	46
2340	0	0	0	20	0	12	51	44
2400	0	0	0	20	0	12	51	44
2460	0	0	0	20	0	12	51	44
2520	0	0	0	20	0	12	51	44
2580	0	0	0	20	0	12	51	44
2640	0	0	0	20	0	12	51	44
2700	0	0	0	20	0	12	51	44
2760	0	0	0	20	0	11	52	42
2820	0	0	0	20	0	10	53	40
2880	0	0	0	20	0	9	54	38
2940	0	0	0	20	0	9	54	38
3000	0	0	0	20	0	8	55	36
3060	0	0	0	20	0	8	55	36
3120	0	0	0	20	0	6	57	32
3180	0	0	0	20	0	5	58	30
3240	0	0	0	20	0	5	58	30
3300	0	0	0	20	0	4	59	28
3360	0	0	0	20	0	4	59	28
3420	0	0	0	20	0	3	60	26
3480	0	0	0	20	0	3	60	26
3540	0	0	0	20	0	3	60	26
3600	0	0	0	20	0	2	61	24
4200	0	0	0	20	0	1	62	22
4800	0	0	0	20	0	1	62	22
5400	0	0	0	20	0	1	62	22
6000	0	0	0	20	0	1	62	22
6600	0	0	0	20	0	1	62	22
7200	0	0	0	20	0	1	62	22
7800	0	0	0	20	0	0	63	20
8400	0	0	0	20	0	0	63	20
9000	0	0	0	20	0	0	63	20
9600	0	0	0	20	0	0	63	20
10200	0	0	0	20	0	0	63	20
10800	0	0	0	20	0	0	63	20
11400	0	0	0	20	0	0	63	20
12000	0	0	0	20	0	0	63	20
12600	0	0	0	20	0	0	63	20
13200	0	0	0	20	0	0	63	20
13800	0	0	0	20	0	0	63	20
14400	0	0	0	20	0	0	63	20
15000	0	0	0	20	0	0	63	20
15600	0	0	0	20	0	0	63	20
16200	0	0	0	20	0	0	63	20
16800	0	0	0	20	0	0	63	20
17400	0	0	0	20	0	0	63	20
18000	0	0	0	20	0	0	63	20
18600	0	0	0	20	0	0	63	20
19200	0	0	0	20	0	0	63	20
19800	0	0	0	20	0	0	63	20
20400	0	0	0	20	0	0	63	20
21000	0	0	0	20	0	0	63	20
21600	0	0	0	20	0	0	63	20
22200	0	0	0	20	0	0	63	20
22800	0	0	0	20	0	0	63	20
23400	0	0	0	20	0	0	63	20
24000	0	0	0	20	0	0	63	20
24600	0	0	0	20	0	0	63	20
25200	0	0	0	20	0	0	63	20
25800	0	0	0	20	0	0	63	20
26400	0	0	0	20	0	0	63	20
27000	0	0	0	20	0	0	63	20
27600	0	0	0	20	0	0	63	20
28200	0	0	0	20	0	0	63	20
28800	0	0	0	20	0	0	63	20
29400	0	0	0	20	0	0	63	20
30000	0	0	0	20	0	0	63	20
30600	0	0	0	20	0	0	63	20
31200	0	0	0	20	0	0	63	20
31800	0	0	0	20	0	0	63	20
32400	0	0	0	20	0	0	63	20
33000	0	0	0	20	0	0	63	20
33600	0	0	0	20	0	0	63	20
34200	0	0	0	20	0	0	63	20
34800	0	0	0	20	0	0	63	20
35400	0	0	0	20	0	0	63	20
36000	0	0	0	20	0	0	63	20
36600	0	0	0	20	0	0	63	20
37200	0	0	0	20	0	0	63	20
37800	0	0	0	20	0	0	63	20
38400	0	0	0	20	0	0	63	20
39000	0	0	0	20	0	0	63	20
39600	0	0	0	20	0	0	63	20
40200	0	0	0	20	0	0	63	20
40800	0	0	0	20	0	0	63	20
41400	0	0	0	20	0	0	63	20
42000	0	0	0	20	0	0	63	20
42600	0	0	0	20	0	0	63	20
43200	0	0	0	20	0	0	63	20
43800	0	0	0	20	0	0	63	20
44400	0	0	0	20	0	0	63	20
45000	0	0	0	20	0	0	63	20
45600	0	0	0	20	0	0	63	20
46200	0	0	0	20	0	0	63	20
46800	0	0	0	20	0	0	63	20
47400	0	0	0	20	0	0	63	20
48000	0	0	0	20	0	0	63	20
48600	0	0	0	20	0	0	63	20
49200	0	0	0	20	0	0	63	20
49800	0	0	0	20	0	0	63	20
50400	0	0	0	20	0	0	63	20
51000	0	0	0	20	0	0	63	20
51600	0	0	0	20	0	0	63	20
52200	0	0	0	20	0	0	63	20
52800	0	0	0	20	0	0	63	20
53400	0	0	0	20	0	0	63	20
54000	0	0	0	20	0	0	63	20
54600	0	0	0	20	0	0	63	20
55200	0	0	0	20	0	0	63	20
55800	0	0	0	20	0	0	63	20
56400	0	0	0	20	0	0	63	20
57000	0	0	0	20	0	0	63	20
57600	0	0	0	20	0	0	63	20
58200	0	0	0	20	0	0	63	20
58800	0	0	0	20	0	0	63	20
59400	0	0	0	20	0	0	63	20
60000	0	0	0	20	0	0	63	20
60600	0	0	0	20	0	0	63	20
61200	0	0	0	20	0	0	63	20
61800	0	0	0	20	0	0	63	20
62400	0	0	0	20	0	0	63	20
63000	0	0	0	20	0	0	63	20
63600	0	0	0	20	0	0	63	20
64200	0	0	0	20	0	0	63	20
64800	0	0	0	20	0	0	63	20
65400	0	0	0	20	0	0	63	20
66000	0	0	0	20	0	0	63	20
66600	0	0	0	20	0	0	63	20
67200	0	0	0	20	0	0	63	20
67800	0	0	0	20	0	0	63	20
68400	0	0	0	20	0	0	63	20
69000	0	0	0	20	0	0	63	20
69600	0	0	0	20	0	0	63	20
70200	0	0	0	20	0	0	63	20
70800	0	0	0	20	0	0	63	20
71400	0	0	0	20	0	0	63	20
72000	0	0	0	20	0	0	63	20
72600	0	0	0	20	0	0	63	20
73200	0	0	0	20	0	0	63	20
73800	0	0	0	20	0	0	63	20
74400	0	0	0	18	0	0	63	20
75000	0	0	0	20	0	0	63	20
75600	0	0	0	20	0	0	63	20
76200	0	0	0	20	0	0	63	20
76800	0	0	0	20	0	0	63	20
77400	0	0	0	20	0	0	63	20
78000	0	0	0	20	0	0	63	20
78600	0	0	0	20	0	0	63	20
79200	0	0	0	20	0	0	63	20
79800	0	0	0	20	0	0	63	20
80400	0	0	0	20	0	0	63	20
81000	0	0	0	20	0	0	63	20
81600	0	0	0	20	0	0	63	20
82200	0	0	0	20	0	0	63	20
82800	0	0	0	20	0	0	63	20
83400	0	0	0	20	0	0	63	20
84000	0	0	0	20	0	0	63	20
84600	0	0	0	20	0	0	63	20
85200	0	0	0	20	0	0	63	20
85800	0	0	0	20	0	0	63	20
86400	0	0	0	20	0	0	63	20


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	276	0	0	0	0	0	0	276
1	45	115	76	30	5	0	0	276
2	23	112	48	57	18	0	0	276
3	12	102	38	64	30	0	0	276
4	12	92	25	61	43	0	0	276
5	14	80	14	60	53	1	0	276
6	9	78	15	58	57	1	0	276
7	7	74	10	59	62	1	0	276
8	10	59	10	57	69	1	0	276
9	4	54	12	50	77	1	0	276
10	6	42	16	48	81	1	0	276
11	8	39	6	51	85	1	0	276
12	13	31	6	48	87	2	0	276
13	6	30	11	49	88	2	0	276
14	4	28	7	47	93	2	0	276
15	0	28	6	42	98	2	0	276
16	3	26	4	39	99	3	0	276
17	3	23	3	41	99	4	0	276
18	2	22	8	40	98	4	0	276
19	4	20	9	39	98	4	0	276
20	3	21	5	41	95	8	0	276
21	2	13	9	44	96	8	0	276
22	2	13	2	41	101	8	0	276
23	1	13	3	41	100	9	0	276
24	2	12	3	41	99	10	0	276
25	3	10	2	41	99	11	0	276
26	1	11	3	41	98	12	0	276
27	0	10	2	40	100	12	0	276
28	2	10	1	39	98	14	0	276
29	4	8	0	38	99	14	0	276
30	2	11	2	37	98	13	1	274
31	1	11	2	38	98	13	1	274
32	3	7	3	39	98	13	1	274
33	1	7	3	39	97	15	1	274
34	3	6	4	41	93	17	1	274
35	3	5	3	43	93	17	1	274
36	2	5	5	42	93	17	1	274
37	0	6	2	42	95	17	1	274
38	0	5	1	42	96	17	1	274
39	0	7	3	42	94	17	1	274
40	0	7	2	43	93	18	1	274
41	0	7	3	44	92	18	1	274
42	1	7	3	45	90	19	1	274
43	3	5	1	45	91	19	1	274
44	3	8	3	44	89	19	1	274
45	1	9	3	47	87	20	1	274
46	1	7	3	45	89	20	1	274
47	1	7	1	45	90	20	1	274
48	3	9	0	46	88	20	1	274
49	3	13	2	46	85	20	1	274
50	4	14	0	48	84	20	1	274
51	3	15	2	48	82	21	1	274
52	5	15	2	48	81	21	1	274
53	4	15	4	49	80	21	1	274
54	0	16	4	52	80	21	1	274
55	4	14	2	52	79	22	1	274
56	2	14	1	51	80	23	1	274
57	1	14	1	50	80	24	1	274
58	2	13	0	49	81	24	1	274
59	1	15	0	50	80	24	1	274
60	3	14	0	47	80	25	1	274
70	0	10	3	43	81	28	1	274
80	0	4	1	45	79	33	1	274
90	0	6	3	37	77	37	1	274
100	0	7	1	38	75	39	1	274
110	2	4	0	40	72	42	1	274
120	0	5	2	39	70	43	2	272
130	0	6	0	36	71	44	2	272
140	2	11	1	36	66	44	3	270
150	0	7	3	42	61	48	3	270
160	0	5	1	36	63	51	3	270
170	0	3	0	33	61	55	4	268
180	2	7	1	38	54	55	5	266
190	2	3	5	36	52	58	5	266
200	0	0	4	36	55	58	5	266
210	0	3	0	39	51	61	5	266
220	1	3	0	38	45	67	5	266
230	1	4	0	37	44	67	6	264
240	2	4	3	39	40	68	6	264
250	0	1	0	41	43	64	10	256
260	0	3	0	43	38	66	11	254
270	0	2	0	46	36	67	11	254
280	0	2	1	45	35	68	11	254
290	1	3	0	42	32	71	12	252
300	1	3	2	40	32	71	12	252
310	0	4	0	38	32	73	12	252
320	2	1	1	38	29	76	12	252
330	1	1	0	40	29	75	13	250
340	2	0	0	40	27	77	13	250
350	0	6	1	41	23	78	13	250
360	0	4	0	42	21	81	13	250
370	0	1	0	41	23	80	14	248
380	2	2	1	43	19	81	14	248
390	0	3	1	46	17	82	14	248
400	1	2	0	45	18	82	14	248
410	0	3	0	45	18	81	15	246
420	0	4	0	44	17	81	16	244
430	0	3	0	45	16	82	16	244
440	0	2	0	44	16	83	16	244
450	1	2	0	45	15	83	16	244
460	1	2	0	47	12	84	17	242
470	0	0	0	46	14	81	20	236
480	0	0	0	46	13	81	21	234
490	0	0	1	45	13	80	22	232
500	0	0	0	44	14	80	22	232
510	0	0	0	44	14	80	22	232
520	0	0	0	44	14	79	23	230
530	0	0	0	44	14	79	23	230
540	0	0	0	44	13	78	25	226
550	0	0	0	44	13	78	25	226
560	0	0	0	44	13	76	27	222
570	0	1	0	45	12	76	27	222
580	0	0	0	44	13	75	28	220
590	0	0	0	44	12	76	28	220
600	0	2	0	42	11	76	29	218
660	0	1	1	40	10	76	31	214
720	0	1	1	36	9	78	32	212
780	0	1	0	35	7	78	35	206
840	0	0	0	36	6	72	42	192
900	0	2	0	36	5	69	45	186
960	1	0	0	41	1	66	50	176
1020	0	0	0	40	1	63	54	168
1080	0	0	0	40	1	58	59	158
1140	0	0	0	40	1	53	64	148
1200	0	0	0	42	0	46	71	134
1260	0	0	0	42	0	45	72	132
1320	0	0	0	38	2	41	76	124
1380	0	0	0	38	2	38	79	118
1440	0	0	0	38	2	37	80	116
1500	0	0	0	38	2	35	82	112
1560	0	0	0	38	2	35	82	112
