#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
80	0	5	0	1	58	25	1	172
90	0	4	2	2	54	27	2	170
100	0	4	0	0	54	29	2	170
110	1	4	1	0	53	29	2	170
120	1	5	1	1	49	32	2	170
130	1	2	1	2	48	33	3	168
140	0	3	0	1	46	36	3	168
150	2	2	1	1	42	39	3	168
160	0	1	1	0	43	40	3	168
170	0	5	1	2	39	40	4	166
180	0	1	0	1	40	41	5	164
190	0	2	1	1	37	42	6	162
200	3	5	0	2	34	42	6	162
210	0	3	0	1	37	42	6	162
220	0	1	0	3	36	43	6	162
230	0	1	2	3	35	43	6	162
240	0	1	0	1	34	46	6	162
250	0	2	0	2	32	46	7	160
260	0	2	0	2	30	47	8	158
270	0	0	0	4	29	48	8	158
280	0	1	0	3	29	48	8	158
290	0	3	0	3	28	47	9	156
300	0	3	1	2	28	47	9	156
310	0	4	0	4	27	47	9	156
320	1	1	1	3	28	47	9	156
330	2	1	0	3	27	46	11	152
340	0	5	0	3	23	48	12	150
350	0	2	0	4	22	50	12	150
360	0	1	0	3	23	50	12	150
370	2	3	0	3	18	53	12	150
380	0	3	0	3	18	54	12	150
390	0	1	0	3	18	55	12	150
400	0	0	0	4	18	54	13	148
410	0	0	0	4	18	54	13	148
420	0	0	0	4	18	53	14	146
430	0	1	0	3	14	57	14	146
440	2	1	0	3	13	57	14	146
450	1	1	0	2	14	56	15	144
460	1	1	0	2	14	55	16	142
470	1	1	1	3	12	56	16	142
480	0	0	0	4	13	56	16	142
490	0	0	0	4	11	57	17	140
500	0	0	0	4	11	57	17	140
510	0	0	1	5	10	56	18	138
520	0	0	0	4	11	55	19	136
530	0	0	0	4	10	56	19	136
540	0	1	1	4	9	55	20	134
550	0	0	0	4	9	55	21	132
560	0	1	1	4	8	54	22	130
570	0	1	1	6	6	54	23	128
580	0	0	0	4	7	55	23	128
590	0	0	0	4	7	54	24	126
600	0	2	0	6	5	54	24	126
660	0	0	0	4	7	49	29	116
720	1	0	0	3	6	49	30	114
780	0	0	0	4	6	46	33	108
840	0	1	0	3	5	45	35	104
900	0	0	0	4	3	43	39	96
960	0	0	0	4	3	42	40	94
1020	0	0	0	4	2	38	45	84
1080	0	0	0	4	2	34	49	76
1140	0	0	0	4	2	34	49	76
1200	0	0	0	4	2	34	49	76
1260	0	2	0	4	0	34	50	74
1320	0	0	0	6	0	33	51	72
1380	0	0	0	6	0	29	55	64
1440	0	0	0	6	0	27	57	60
1500	0	0	0	6	0	25	59	56
1560	0	0	0	6	0	25	59	56
1620	0	0	0	6	0	22	62	50
1680	0	0	0	6	0	21	63	48
1740	0	0	0	6	0	20	64	46
1800	0	0	0	6	0	19	65	44
1860	0	0	0	6	0	18	66	42
1920	0	0	0	6	0	18	66	42
1980	0	0	0	6	0	17	67	40
2040	0	0	0	6	0	15	69	36
2100	0	0	0	6	0	12	72	30
2160	0	0	0	6	0	12	72	30
2220	0	0	0	6	0	9	75	24
2280	0	0	0	6	0	9	75	24
2340	0	0	0	6	0	9	75	24
2400	0	0	0	6	0	7	77	20
2460	0	0	0	6	0	7	77	20
2520	0	0	0	6	0	7	77	20
2580	0	0	0	6	0	7	77	20
2640	0	0	0	6	0	7	77	20
2700	0	0	0	6	0	7	77	20
2760	0	0	0	6	0	7	77	20
2820	0	0	0	6	0	6	78	18
2880	0	0	0	6	0	5	79	16
2940	0	0	0	6	0	5	79	16
3000	0	0	0	6	0	4	80	14
3060	0	0	0	6	0	4	80	14
3120	0	0	0	6	0	4	80	14
3180	0	0	0	6	0	4	80	14
3240	0	0	0	6	0	4	80	14
3300	0	0	0	6	0	3	81	12
3360	0	0	0	6	0	3	81	12
3420	0	0	0	6	0	3	81	12
3480	0	0	0	6	0	3	81	12
3540	0	0	0	6	0	3	81	12
3600	0	0	0	6	0	3	81	12
4200	0	0	0	6	0	1	83	8
4800	0	0	0	6	0	1	83	8
5400	0	0	0	6	0	1	83	8
6000	0	0	0	6	0	0	84	6
6600	0	0	0	6	0	0	84	6
7200	0	0	0	6	0	0	84	6
7800	0	0	0	6	0	0	84	6
8400	0	0	0	6	0	0	84	6
9000	0	0	0	6	0	0	84	6
9600	0	0	0	6	0	0	84	6
10200	0	0	0	6	0	0	84	6
10800	0	0	0	6	0	0	84	6
11400	0	0	0	6	0	0	84	6
12000	0	0	0	6	0	0	84	6
12600	0	0	0	6	0	0	84	6
13200	0	0	0	6	0	0	84	6
13800	0	0	0	6	0	0	84	6
14400	0	0	0	6	0	0	84	6
15000	0	0	0	6	0	0	84	6
15600	0	0	0	6	0	0	84	6
16200	0	0	0	6	0	0	84	6
16800	0	0	0	6	0	0	84	6
17400	0	0	0	6	0	0	84	6
18000	0	0	0	6	0	0	84	6
18600	0	0	0	6	0	0	84	6
19200	0	0	0	6	0	0	84	6
19800	0	0	0	6	0	0	84	6
20400	0	0	0	6	0	0	84	6
21000	0	0	0	6	0	0	84	6
21600	0	0	0	6	0	0	84	6
22200	0	0	0	6	0	0	84	6
22800	0	0	0	6	0	0	84	6
23400	0	0	0	6	0	0	84	6
24000	0	0	0	6	0	0	84	6
24600	0	0	0	6	0	0	84	6
25200	0	0	0	6	0	0	84	6
25800	0	0	0	6	0	0	84	6
26400	0	0	0	6	0	0	84	6
27000	0	0	0	6	0	0	84	6
27600	0	0	0	6	0	0	84	6
28200	0	0	0	6	0	0	84	6
28800	0	0	0	6	0	0	84	6
29400	0	0	0	6	0	0	84	6
30000	0	0	0	6	0	0	84	6
30600	0	0	0	6	0	0	84	6
31200	0	0	0	6	0	0	84	6
31800	0	0	0	6	0	0	84	6
32400	0	0	0	6	0	0	84	6
33000	0	0	0	6	0	0	84	6
33600	0	0	0	6	0	0	84	6
34200	0	0	0	6	0	0	84	6
34800	0	0	0	6	0	0	84	6
35400	0	0	0	6	0	0	84	6
36000	0	0	0	6	0	0	84	6
36600	0	0	0	6	0	0	84	6
37200	0	0	0	6	0	0	84	6
37800	0	0	0	6	0	0	84	6
38400	0	0	0	6	0	0	84	6
39000	0	0	0	6	0	0	84	6
39600	0	0	0	6	0	0	84	6
40200	0	0	0	6	0	0	84	6
40800	0	0	0	6	0	0	84	6
41400	0	0	0	6	0	0	84	6
42000	0	0	0	6	0	0	84	6
42600	0	0	0	6	0	0	84	6
43200	0	0	0	6	0	0	84	6
43800	0	0	0	6	0	0	84	6
44400	0	0	0	6	0	0	84	6
45000	0	0	0	6	0	0	84	6
45600	0	0	0	6	0	0	84	6
46200	0	0	0	6	0	0	84	6
46800	0	0	0	6	0	0	84	6
47400	0	0	0	6	0	0	84	6
48000	0	0	0	6	0	0	84	6
48600	0	0	0	6	0	0	84	6
49200	0	0	0	6	0	0	84	6
49800	0	0	0	6	0	0	84	6
50400	0	0	0	6	0	0	84	6
51000	0	0	0	6	0	0	84	6
51600	0	0	0	6	0	0	84	6
52200	0	0	0	6	0	0	84	6
52800	0	0	0	6	0	0	84	6
53400	0	0	0	6	0	0	84	6
54000	0	0	0	6	0	0	84	6
54600	0	0	0	6	0	0	84	6
55200	0	0	0	6	0	0	84	6
55800	0	0	0	6	0	0	84	6
56400	0	0	0	6	0	0	84	6
57000	0	0	0	6	0	0	84	6
57600	0	0	0	6	0	0	84	6
58200	0	0	0	6	0	0	84	6
58800	0	0	0	6	0	0	84	6
59400	0	0	0	6	0	0	84	6
60000	0	0	0	6	0	0	84	6
60600	0	0	0	6	0	0	84	6
61200	0	0	0	6	0	0	84	6
61800	0	0	0	6	0	0	84	6
62400	0	0	0	6	0	0	84	6
63000	0	0	0	6	0	0	84	6
63600	0	0	0	6	0	0	84	6
64200	0	0	0	6	0	0	84	6
64800	0	0	0	6	0	0	84	6
65400	0	0	0	6	0	0	84	6
66000	0	0	0	6	0	0	84	6
66600	0	0	0	6	0	0	84	6
67200	0	0	0	6	0	0	84	6
67800	0	0	0	6	0	0	84	6
68400	0	0	0	6	0	0	84	6
69000	0	0	0	6	0	0	84	6
69600	0	0	0	6	0	0	84	6
70200	0	0	0	6	0	0	84	6
70800	0	0	0	6	0	0	84	6
71400	0	0	0	6	0	0	84	6
72000	0	0	0	6	0	0	84	6
72600	0	0	0	6	0	0	84	6
73200	0	0	0	6	0	0	84	6
73800	0	0	0	6	0	0	84	6
74400	0	0	0	6	0	0	84	6
75000	0	0	0	6	0	0	84	6
75600	0	0	0	6	0	0	84	6
76200	0	0	0	6	0	0	84	6
76800	0	0	0	6	0	0	84	6
77400	0	0	0	6	0	0	84	6
78000	0	0	0	6	0	0	84	6
78600	0	0	0	6	0	0	84	6
79200	0	0	0	6	0	0	84	6
79800	0	0	0	6	0	0	84	6
80400	0	0	0	6	0	0	84	6
81000	0	0	0	6	0	0	84	6
81600	0	0	0	6	0	0	84	6
82200	0	0	0	6	0	0	84	6
82800	0	0	0	6	0	0	84	6
83400	0	0	0	6	0	0	84	6
84000	0	0	0	6	0	0	84	6
84600	0	0	0	6	0	0	84	6
85200	0	0	0	6	0	0	84	6
85800	0	0	0	6	0	0	84	6
86400	0	0	0	6	0	0	84	6


#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
0	136	0	0	0	0	0	0	136
1	23	58	35	0	10	0	0	136
2	9	58	30	1	19	0	0	136
3	10	49	20	1	28	0	0	136
4	3	47	13	1	36	0	0	136
5	5	35	10	0	42	1	0	136
6	2	32	10	0	45	1	0	136
7	3	29	6	0	48	1	0	136
8	4	25	6	1	47	3	0	136
9	3	23	4	0	49	4	0	136
10	4	20	4	0	48	6	0	136
11	7	14	3	0	50	6	0	136
12	4	14	2	0	51	7	0	136
13	5	12	3	0	51	7	0	136
14	2	9	5	0	53	7	0	136
15	3	8	6	1	52	7	0	136
16	4	7	5	2	51	8	0	136
17	0	12	4	2	51	8	0	136
18	5	11	1	1	51	8	0	136
19	2	8	5	1	52	8	0	136
20	1	8	1	2	54	8	0	136
21	2	6	1	1	55	8	0	136
22	3	7	0	2	54	8	0	136
23	2	5	3	2	54	8	0	136
24	0	5	3	4	53	9	0	136
25	0	5	1	2	55	9	0	136
26	0	5	2	3	54	9	0	136
27	1	3	1	3	55	9	0	136
28	2	3	0	3	55	9	0	136
29	1	3	1	3	55	9	0	136
30	0	5	2	3	53	10	0	136
31	2	5	1	2	53	10	0	136
32	1	4	3	2	52	11	0	136
33	1	4	2	1	53	11	0	136
34	0	5	2	1	53	11	0	136
35	0	5	3	2	50	13	0	136
36	0	4	1	1	52	13	0	136
37	3	4	1	2	50	13	0	136
38	0	3	2	1	52	13	0	136
39	0	3	1	0	53	13	0	136
40	0	5	0	1	52	13	0	136
41	0	5	0	1	52	13	0	136
42	0	6	1	1	51	13	0	136
43	0	5	2	1	51	13	0	136
44	0	4	1	1	52	13	0	136
45	0	3	1	2	52	13	0	136
46	1	2	1	2	52	13	0	136
47	2	2	2	2	51	13	0	136
48	0	4	2	2	51	13	0	136
49	0	3	2	3	50	14	0	136
50	1	2	1	2	51	14	0	136
51	1	3	1	1	51	14	0	136
52	1	4	0	1	51	14	0	136
53	1	4	0	1	51	14	0	136
54	3	6	0	1	47	16	0	136
55	2	5	1	2	47	16	0	136
56	0	3	3	0	48	17	0	136
57	1	2	2	1	47	18	0	136
58	1	2	0	1	48	18	0	136
59	1	2	0	1	48	18	0	136
60	0	3	2	1	46	19	0	136
70	0	2	1	3	45	20	0	136
80	2	6	0	2	43	20	0	136
90	1	3	0	2	43	22	0	136
100	0	3	0	3	40	25	0	136
110	0	5	0	1	36	29	0	136
120	0	4	0	2	34	31	0	136
130	1	1	1	3	33	31	1	134
140	0	2	2	2	33	30	2	132
150	4	2	0	2	32	30	2	132
160	1	2	1	4	32	30	2	132
170	0	1	0	3	33	31	2	132
180	0	0	0	4	30	33	3	130
190	0	3	0	3	29	33	3	130
200	2	5	1	4	26	33	3	130
210	0	4	1	3	28	32	4	128
220	0	1	0	3	29	33	4	128
230	0	1	0	5	27	34	4	128
240	1	1	0	4	25	34	6	124
250	1	4	1	2	23	35	6	124
260	1	4	0	3	23	35	6	124
270	0	1	0	3	25	35	6	124
280	0	0	0	4	23	37	6	124
290	0	0	1	3	21	39	6	124
300	0	1	0	3	19	40	7	122
310	0	3	2	3	16	41	7	122
320	0	3	1	4	15	41	8	120
330	0	1	0	5	16	41	8	120
340	0	1	0	3	17	39	10	116
350	0	3	0	5	15	39	10	116
360	3	2	1	2	15	39	10	116
370	0	2	0	4	16	39	10	116
380	0	5	0	3	15	39	10	116
390	0	0	1	5	15	40	10	116
400	0	1	0	7	14	40	10	116
410	0	1	1	6	12	42	10	116
420	0	0	0	4	14	41	11	114
430	0	0	1	5	13	41	11	114
440	0	3	0	5	12	41	11	114
450	0	2	0	4	13	41	11	114
460	1	1	1	5	12	41	11	114
470	0	0	0	4	14	41	11	114
480	0	0	0	4	14	41	11	114
490	0	0	0	4	14	40	12	112
500	0	0	0	4	13	41	12	112
510	0	0	0	4	13	41	12	112
520	0	0	0	4	13	41	12	112
530	0	0	0	4	12	40	14	108
540	1	0	0	5	10	41	14	108
550	0	0	0	4	10	42	14	108
560	1	1	0	4	9	42	14	108
570	0	1	0	3	10	41	15	106
580	0	1	0	3	8	42	16	104
590	0	0	0	4	7	43	16	104
600	0	0	0	4	7	43	16	104
660	0	0	0	4	7	40	19	98
720	1	0	0	5	4	42	19	98
780	0	1	0	5	4	40	21	94
840	0	0	0	4	5	38	23	90
900	0	1	0	5	4	33	28	80
960	0	0	0	6	2	32	31	74
1020	0	0	0	6	0	32	33	70
1080	0	0	0	6	0	31	34	68
1140	0	0	0	6	0	28	37	62
1200	0	0	0	6	0	28	37	62
1260	0	0	0	6	0	27	38	60
1320	0	0	0	6	0	27	38	60
1380	0	0	0	6	0	25	40	56
1440	0	0	0	6	0	23	42	52
1500	0	0	0	6	0	22	43	50
1560	0	0	0	6	0	21	44	48
